"year","site","transect","PANINT","STRPURAD","mpa_status","reserve","year_mpa"
2011,"IV_REEF","W-MID-2",0,13.95,"SMCA (No-Tak*","IN",2012
2011,"IV_REEF","W-OUTER-1",0,6.71666666666667,"SMCA (No-Tak*","IN",2012
2011,"IV_REEF","W-OUTER-2",0,0.35,"SMCA (No-Tak*","IN",2012
2011,"IVEE","1",0,12,"SMCA","IN",2012
2011,"IVEE","2",0,11.1666666666666,"SMCA","IN",2012
2011,"IVEE","3",0,13.8333333333333,"SMCA","IN",2012
2011,"IVEE","5",0,37.3333333333333,"SMCA","IN",2012
2011,"IVEE","6",0,5.5,"SMCA","IN",2012
2011,"IVEE","7",0,2.5,"SMCA","IN",2012
2011,"IVEE","8",0,0.166666666666667,"SMCA","IN",2012
2011,"JALAMA","N-INNER-2",0,0.216666666666667,"reference","OUT",0
2011,"JALAMA","N-OUTER-1",0,0.0166666666666667,"reference","OUT",0
2011,"JALAMA","S-INNER-2",0,0.15,"reference","OUT",0
2011,"JALAMA","S-MID-2",0,0.333333333333333,"reference","OUT",0
2011,"JALAMA","S-OUTER-1",0,0.0333333333333333,"reference","OUT",0
2011,"JALAMA","S-OUTER-2",0,0.0666666666666667,"reference","OUT",0
2011,"LEO_CARRILLO","CEN-INNER-1",0,3.55,"reference","OUT",0
2011,"LEO_CARRILLO","CEN-INNER-2",0,0.483333333333333,"reference","OUT",0
2011,"LEO_CARRILLO","CEN-MID-1",0,0.116666666666667,"reference","OUT",0
2011,"LEO_CARRILLO","CEN-MID-2",0,0.533333333333333,"reference","OUT",0
2011,"LEO_CARRILLO","CEN-OUTER-1",0,1.21666666666667,"reference","OUT",0
2011,"LEO_CARRILLO","CEN-OUTER-2",0,0.933333333333333,"reference","OUT",0
2011,"LITTLE_DUME","CEN-INNER-2",0.0166666666666667,0.1,"SMR","IN",2012
2011,"LITTLE_DUME","CEN-MID-1",0.0333333333333333,0.133333333333333,"SMR","IN",2012
2011,"LITTLE_DUME","CEN-MID-2",0,0.316666666666667,"SMR","IN",2012
2011,"LITTLE_DUME","CEN-OUTER-1",0,0.383333333333333,"SMR","IN",2012
2011,"LITTLE_DUME","CEN-OUTER-2",0,0.3,"SMR","IN",2012
2011,"MOHK","1",0,6.16666666666667,"REFERENCE","OUT",0
2011,"MOHK","2",0,9,"REFERENCE","OUT",0
2011,"NAPL","1",0,7.5,"SMCA","IN",2012
2011,"NAPL","2",0,5.5,"SMCA","IN",2012
2011,"NAPL","3",0,11,"SMCA","IN",2012
2011,"NAPL","4",0,13,"SMCA","IN",2012
2011,"NAPL","5",0,2.16666666666667,"SMCA","IN",2012
2011,"NAPL","6",0,11,"SMCA","IN",2012
2011,"NAPL","7",0,2.33333333333334,"SMCA","IN",2012
2011,"NAPL","8",0,11,"SMCA","IN",2012
2011,"NAPLES","CEN-INNER-1",0,1.83333333333333,"SMCA","IN",2012
2011,"NAPLES","CEN-INNER-2",0,2.66666666666667,"SMCA","IN",2012
2011,"NAPLES","CEN-OUTER-1",0,7.06666666666667,"SMCA","IN",2012
2011,"NAPLES","CEN-OUTER-2",0,0.316666666666667,"SMCA","IN",2012
2011,"NAPLES","E-INNER-1",0,1.01666666666667,"SMCA","IN",2012
2011,"NAPLES","E-INNER-2",0,0.633333333333333,"SMCA","IN",2012
2011,"NAPLES","E-OUTER-1",0,2.5,"SMCA","IN",2012
2011,"NAPLES","E-OUTER-2",0,0.0666666666666667,"SMCA","IN",2012
2011,"NAPLES","W-INNER-1",0,4.18333333333333,"SMCA","IN",2012
2011,"NAPLES","W-INNER-2",0,0.533333333333333,"SMCA","IN",2012
2011,"NAPLES","W-OUTER-1",0,7.55,"SMCA","IN",2012
2011,"NAPLES","W-OUTER-2",0,15.3333333333333,"SMCA","IN",2012
2011,"POINT_DUME","CEN-INNER-1",0.0666666666666667,10.1666666666667,"SMR","IN",2012
2011,"POINT_DUME","CEN-INNER-2",0,3.93333333333333,"SMR","IN",2012
2011,"POINT_DUME","CEN-MID-1",0,36.6666666666667,"SMR","IN",2012
2011,"POINT_DUME","CEN-MID-2",0,13.1,"SMR","IN",2012
2011,"POINT_DUME","CEN-OUTER-1",0,20.55,"SMR","IN",2012
2011,"POINT_DUME","CEN-OUTER-2",0.0166666666666667,7.2,"SMR","IN",2012
2011,"SCDI","2",0,3.16666666666666,"REFERENCE","OUT",0
2011,"SCDI","3",0,3.16666666666667,"REFERENCE","OUT",0
2011,"SCI_CAVERN_POINT","E-INNER-1",0.1,10.9833333333333,"SMR","IN",2003
2011,"SCI_CAVERN_POINT","E-INNER-2",0.0333333333333333,33.3333333333333,"SMR","IN",2003
2011,"SCI_CAVERN_POINT","E-MID-1",0.0333333333333333,3.81666666666667,"SMR","IN",2003
2011,"SCI_CAVERN_POINT","E-MID-2",0.0166666666666667,10.3,"SMR","IN",2003
2011,"SCI_CAVERN_POINT","E-OUTER-1",0,1.11666666666667,"SMR","IN",2003
2011,"SCI_CAVERN_POINT","E-OUTER-2",0.0833333333333333,0.666666666666667,"SMR","IN",2003
2011,"SCI_CAVERN_POINT","W-INNER-1",0,50,"SMR","IN",2003
2011,"SCI_CAVERN_POINT","W-INNER-2",0,2.93333333333333,"SMR","IN",2003
2011,"SCI_CAVERN_POINT","W-MID-1",0.05,8.08333333333333,"SMR","IN",2003
2011,"SCI_CAVERN_POINT","W-MID-2",0.0166666666666667,6.76666666666667,"SMR","IN",2003
2011,"SCI_CAVERN_POINT","W-OUTER-1",0,6.5,"SMR","IN",2003
2011,"SCI_CAVERN_POINT","W-OUTER-2",0,0.566666666666667,"SMR","IN",2003
2011,"SCI_COCHE_POINT","E-INNER-1",0,58.3333333333333,"reference","OUT",0
2011,"SCI_COCHE_POINT","E-INNER-2",0.0166666666666667,68.3333333333333,"reference","OUT",0
2011,"SCI_COCHE_POINT","E-MID-1",0,8.96666666666667,"reference","OUT",0
2011,"SCI_COCHE_POINT","E-MID-2",0,6.78333333333333,"reference","OUT",0
2011,"SCI_COCHE_POINT","E-OUTER-1",0,0.166666666666667,"reference","OUT",0
2011,"SCI_COCHE_POINT","E-OUTER-2",0,0.25,"reference","OUT",0
2011,"SCI_COCHE_POINT","W-INNER-1",0,91.6666666666667,"reference","OUT",0
2011,"SCI_COCHE_POINT","W-INNER-2",0,66.6666666666667,"reference","OUT",0
2011,"SCI_COCHE_POINT","W-MID-1",0,1.91666666666667,"reference","OUT",0
2011,"SCI_COCHE_POINT","W-MID-2",0,7.81666666666667,"reference","OUT",0
2011,"SCI_COCHE_POINT","W-OUTER-1",0,0.283333333333333,"reference","OUT",0
2011,"SCI_COCHE_POINT","W-OUTER-2",0,0.0333333333333333,"reference","OUT",0
2011,"SCI_FORNEY","E-INNER-1",0,10.6,"reference","OUT",0
2011,"SCI_FORNEY","E-INNER-2",0,4.35,"reference","OUT",0
2011,"SCI_FORNEY","E-MID-1",0,19.7166666666667,"reference","OUT",0
2011,"SCI_FORNEY","E-MID-2",0,4.68333333333333,"reference","OUT",0
2011,"SCI_FORNEY","E-OUTER-1",0,0.85,"reference","OUT",0
2011,"SCI_FORNEY","E-OUTER-2",0,0.8,"reference","OUT",0
2011,"SCI_FORNEY","W-INNER-1",0,45.5166666666667,"reference","OUT",0
2011,"SCI_FORNEY","W-INNER-2",0,28.75,"reference","OUT",0
2011,"SCI_FORNEY","W-MID-1",0,6.23333333333333,"reference","OUT",0
2011,"SCI_FORNEY","W-MID-2",0,26.25,"reference","OUT",0
2011,"SCI_FORNEY","W-OUTER-1",0,8.23333333333333,"reference","OUT",0
2011,"SCI_FORNEY","W-OUTER-2",0,2.58333333333333,"reference","OUT",0
2011,"SCI_GULL_ISLE","E-INNER-1",0.05,63.85,"SMR","IN",2003
2011,"SCI_GULL_ISLE","E-INNER-2",0.0166666666666667,22.5,"SMR","IN",2003
2011,"SCI_GULL_ISLE","E-MID-1",0,2.73333333333333,"SMR","IN",2003
2011,"SCI_GULL_ISLE","E-MID-2",0.0166666666666667,14.1333333333333,"SMR","IN",2003
2011,"SCI_GULL_ISLE","E-OUTER-1",0.0166666666666667,1.46666666666667,"SMR","IN",2003
2011,"SCI_GULL_ISLE","E-OUTER-2",0,1.15,"SMR","IN",2003
2011,"SCI_GULL_ISLE","W-INNER-1",0,26.8,"SMR","IN",2003
2011,"SCI_GULL_ISLE","W-INNER-2",0,19.75,"SMR","IN",2003
2011,"SCI_GULL_ISLE","W-MID-1",0,13.8833333333333,"SMR","IN",2003
2011,"SCI_GULL_ISLE","W-MID-2",0.0166666666666667,6.21666666666667,"SMR","IN",2003
2011,"SCI_GULL_ISLE","W-OUTER-1",0,1.88333333333333,"SMR","IN",2003
2011,"SCI_GULL_ISLE","W-OUTER-2",0,3.85,"SMR","IN",2003
2011,"SCI_HAZARDS","CEN-INNER-1",0,10.5166666666667,"reference","OUT",0
2011,"SCI_HAZARDS","CEN-INNER-2",0,2.83333333333333,"reference","OUT",0
2011,"SCI_HAZARDS","CEN-OUTER-1",0,1.43333333333333,"reference","OUT",0
2011,"SCI_HAZARDS","CEN-OUTER-2",0,0.166666666666667,"reference","OUT",0
2011,"SCI_HAZARDS","E-INNER-1",0,8.15,"reference","OUT",0
2011,"SCI_HAZARDS","E-INNER-2",0,27.7166666666667,"reference","OUT",0
2011,"SCI_HAZARDS","E-OUTER-1",0,2.81666666666667,"reference","OUT",0
2011,"SCI_HAZARDS","E-OUTER-2",0,0.466666666666667,"reference","OUT",0
2011,"SCI_HAZARDS","W-INNER-1",0,22.15,"reference","OUT",0
2011,"SCI_HAZARDS","W-INNER-2",0,7.11666666666667,"reference","OUT",0
2011,"SCI_HAZARDS","W-OUTER-1",0,0.783333333333333,"reference","OUT",0
2011,"SCI_HAZARDS","W-OUTER-2",0,0.633333333333333,"reference","OUT",0
2011,"SCI_PAINTED_CAVE","CEN-INNER-1",0,29.1666666666667,"SMCA","IN",2003
2011,"SCI_PAINTED_CAVE","CEN-INNER-2",0,9.7,"SMCA","IN",2003
2011,"SCI_PAINTED_CAVE","CEN-OUTER-1",0,14.5666666666667,"SMCA","IN",2003
2011,"SCI_PAINTED_CAVE","CEN-OUTER-2",0,6.21666666666667,"SMCA","IN",2003
2011,"SCI_PAINTED_CAVE","E-INNER-1",0,4.03333333333333,"SMCA","IN",2003
2011,"SCI_PAINTED_CAVE","E-INNER-2",0,11.6666666666667,"SMCA","IN",2003
2011,"SCI_PAINTED_CAVE","E-OUTER-1",0,8.98333333333333,"SMCA","IN",2003
2011,"SCI_PAINTED_CAVE","E-OUTER-2",0,1.83333333333333,"SMCA","IN",2003
2011,"SCI_PAINTED_CAVE","W-INNER-1",0,2.33333333333333,"SMCA","IN",2003
2011,"SCI_PAINTED_CAVE","W-INNER-2",0,16.5166666666667,"SMCA","IN",2003
2011,"SCI_PAINTED_CAVE","W-OUTER-1",0,0.216666666666667,"SMCA","IN",2003
2011,"SCI_PAINTED_CAVE","W-OUTER-2",0,4.96666666666667,"SMCA","IN",2003
2011,"SCI_PELICAN","CEN-INNER-1",0,5.48333333333333,"reference","OUT",0
2011,"SCI_PELICAN","CEN-INNER-2",0,1.5,"reference","OUT",0
2011,"SCI_PELICAN","CEN-OUTER-1",0,1.06666666666667,"reference","OUT",0
2011,"SCI_PELICAN","CEN-OUTER-2",0,1.11666666666667,"reference","OUT",0
2011,"SCI_PELICAN","E-INNER-1",0,45,"reference","OUT",0
2011,"SCI_PELICAN","E-INNER-2",0,14.7,"reference","OUT",0
2011,"SCI_PELICAN","E-OUTER-1",0,1.23333333333333,"reference","OUT",0
2011,"SCI_PELICAN","E-OUTER-2",0,0.583333333333333,"reference","OUT",0
2011,"SCI_PELICAN","W-INNER-1",0,5.21666666666667,"reference","OUT",0
2011,"SCI_PELICAN","W-INNER-2",0,9.1,"reference","OUT",0
2011,"SCI_PELICAN","W-OUTER-1",0,0.9,"reference","OUT",0
2011,"SCI_PELICAN","W-OUTER-2",0,8.21666666666667,"reference","OUT",0
2011,"SCI_SCORPION","E-INNER-1",0,17,"SMR","IN",2003
2011,"SCI_SCORPION","E-INNER-2",0.05,9.88333333333333,"SMR","IN",2003
2011,"SCI_SCORPION","E-MID-1",0,11.4833333333333,"SMR","IN",2003
2011,"SCI_SCORPION","E-MID-2",0,13.2666666666667,"SMR","IN",2003
2011,"SCI_SCORPION","E-OUTER-1",0.0166666666666667,0.35,"SMR","IN",2003
2011,"SCI_SCORPION","E-OUTER-2",0,4.86666666666667,"SMR","IN",2003
2011,"SCI_SCORPION","W-INNER-1",0.0166666666666667,41.6666666666667,"SMR","IN",2003
2011,"SCI_SCORPION","W-INNER-2",0.0666666666666667,10.6166666666667,"SMR","IN",2003
2011,"SCI_SCORPION","W-MID-1",0,9.13333333333333,"SMR","IN",2003
2011,"SCI_SCORPION","W-MID-2",0,3.55,"SMR","IN",2003
2011,"SCI_SCORPION","W-OUTER-1",0,4.68333333333333,"SMR","IN",2003
2011,"SCI_SCORPION","W-OUTER-2",0,7.33333333333333,"SMR","IN",2003
2011,"SCI_VALLEY","CEN-INNER-1",0,3.65,"reference","OUT",0
2011,"SCI_VALLEY","CEN-INNER-2",0,13.7,"reference","OUT",0
2011,"SCI_VALLEY","CEN-OUTER-1",0,1.48333333333333,"reference","OUT",0
2011,"SCI_VALLEY","CEN-OUTER-2",0,2.45,"reference","OUT",0
2011,"SCI_VALLEY","E-INNER-1",0.0166666666666667,0,"reference","OUT",0
2011,"SCI_VALLEY","E-INNER-2",0.05,0.0833333333333333,"reference","OUT",0
2011,"SCI_VALLEY","E-OUTER-1",0,10.5166666666667,"reference","OUT",0
2011,"SCI_VALLEY","E-OUTER-2",0,4.6,"reference","OUT",0
2011,"SCI_VALLEY","W-INNER-1",0,4.33333333333333,"reference","OUT",0
2011,"SCI_VALLEY","W-INNER-2",0,19,"reference","OUT",0
2011,"SCI_VALLEY","W-OUTER-1",0,5.61666666666667,"reference","OUT",0
2011,"SCI_VALLEY","W-OUTER-2",0,3.93333333333333,"reference","OUT",0
2011,"SCI_YELLOWBANKS","CEN-INNER-1",0,0.816666666666667,"reference","OUT",0
2011,"SCI_YELLOWBANKS","CEN-INNER-2",0,0.166666666666667,"reference","OUT",0
2011,"SCI_YELLOWBANKS","CEN-MID-1",0,2.7,"reference","OUT",0
2011,"SCI_YELLOWBANKS","CEN-MID-2",0,1.11666666666667,"reference","OUT",0
2011,"SCI_YELLOWBANKS","CEN-OUTER-1",0,6.46666666666667,"reference","OUT",0
2011,"SCI_YELLOWBANKS","CEN-OUTER-2",0,21.4333333333333,"reference","OUT",0
2011,"SCI_YELLOWBANKS","W-INNER-1",0,0.666666666666667,"reference","OUT",0
2011,"SCI_YELLOWBANKS","W-INNER-2",0,1.28333333333333,"reference","OUT",0
2011,"SCI_YELLOWBANKS","W-MID-1",0,1.65,"reference","OUT",0
2011,"SCI_YELLOWBANKS","W-MID-2",0,0.0833333333333333,"reference","OUT",0
2011,"SCI_YELLOWBANKS","W-OUTER-1",0,0.466666666666667,"reference","OUT",0
2011,"SCI_YELLOWBANKS","W-OUTER-2",0,0.65,"reference","OUT",0
2011,"SCTW","2",0,38.8333333333334,"REFERENCE","OUT",0
2011,"SCTW","3",0,1.16666666666667,"REFERENCE","OUT",0
2011,"SMI_CROOK_POINT","E-MID-1",0,0.0333333333333333,"reference","OUT",0
2011,"SMI_CROOK_POINT","W-OUTER-1",0,0.0333333333333333,"reference","OUT",0
2011,"SMI_CROOK_POINT","W-OUTER-2",0,0.05,"reference","OUT",0
2011,"SMI_CUYLER","E-INNER-1",0,0.0666666666666667,"reference","OUT",0
2011,"SMI_CUYLER","E-OUTER-2",0,0.0166666666666667,"reference","OUT",0
2011,"SMI_CUYLER","W-INNER-1",0,3.45,"reference","OUT",0
2011,"SMI_CUYLER","W-INNER-2",0,0.05,"reference","OUT",0
2011,"SMI_CUYLER","W-MID-1",0,0.466666666666667,"reference","OUT",0
2011,"SMI_CUYLER","W-MID-2",0,0.2,"reference","OUT",0
2011,"SMI_HARRIS_PT_RESERVE","E-INNER-1",0,0.133333333333333,"SMR","IN",2003
2011,"SMI_HARRIS_PT_RESERVE","E-INNER-2",0,0.0333333333333333,"SMR","IN",2003
2011,"SMI_HARRIS_PT_RESERVE","E-MID-1",0.0166666666666667,0,"SMR","IN",2003
2011,"SMI_HARRIS_PT_RESERVE","W-INNER-1",0,0.05,"SMR","IN",2003
2011,"SMI_HARRIS_PT_RESERVE","W-OUTER-1",0,0.05,"SMR","IN",2003
2011,"SMI_TYLER_BIGHT","E-INNER-1",0,2.8,"reference","OUT",0
2011,"SMI_TYLER_BIGHT","E-INNER-2",0,0.5,"reference","OUT",0
2011,"SMI_TYLER_BIGHT","E-MID-2",0,0.15,"reference","OUT",0
2011,"SMI_TYLER_BIGHT","E-OUTER-1",0,0.0333333333333333,"reference","OUT",0
2011,"SMI_TYLER_BIGHT","E-OUTER-2",0,0.3,"reference","OUT",0
2011,"SMI_TYLER_BIGHT","W-INNER-1",0,0.1,"reference","OUT",0
2011,"SMI_TYLER_BIGHT","W-INNER-2",0,0.0166666666666667,"reference","OUT",0
2011,"SMI_TYLER_BIGHT","W-MID-1",0,0.0333333333333333,"reference","OUT",0
2011,"SMI_TYLER_BIGHT","W-MID-2",0,0.0166666666666667,"reference","OUT",0
2011,"SMI_TYLER_BIGHT","W-OUTER-1",0,0.6,"reference","OUT",0
2011,"SMI_TYLER_BIGHT","W-OUTER-2",0,0.233333333333333,"reference","OUT",0
2011,"SRI_CLUSTER_POINT","N-INNER-1",0,1.11666666666667,"reference","OUT",0
2011,"SRI_CLUSTER_POINT","N-INNER-2",0.0166666666666667,0.516666666666667,"reference","OUT",0
2011,"SRI_CLUSTER_POINT","N-MID-1",0,0.933333333333333,"reference","OUT",0
2011,"SRI_CLUSTER_POINT","N-MID-2",0,0.116666666666667,"reference","OUT",0
2011,"SRI_CLUSTER_POINT","N-OUTER-1",0,0.616666666666667,"reference","OUT",0
2011,"SRI_CLUSTER_POINT","N-OUTER-2",0,0.333333333333333,"reference","OUT",0
2011,"SRI_CLUSTER_POINT","S-INNER-1",0,1.16666666666667,"reference","OUT",0
2011,"SRI_CLUSTER_POINT","S-INNER-2",0,1.25,"reference","OUT",0
2011,"SRI_CLUSTER_POINT","S-MID-1",0,1.23333333333333,"reference","OUT",0
2011,"SRI_CLUSTER_POINT","S-MID-2",0,0.0166666666666667,"reference","OUT",0
2011,"SRI_CLUSTER_POINT","S-OUTER-1",0,0.05,"reference","OUT",0
2011,"SRI_CLUSTER_POINT","S-OUTER-2",0,0.0333333333333333,"reference","OUT",0
2011,"SRI_JOHNSONS_LEE_SOUTH","E-INNER-1",0,0.05,"reference","OUT",0
2011,"SRI_JOHNSONS_LEE_SOUTH","E-INNER-2",0,0.166666666666667,"reference","OUT",0
2011,"SRI_JOHNSONS_LEE_SOUTH","E-MID-1",0,0.266666666666667,"reference","OUT",0
2011,"SRI_JOHNSONS_LEE_SOUTH","E-MID-2",0,0.8,"reference","OUT",0
2011,"SRI_JOHNSONS_LEE_SOUTH","E-OUTER-1",0,0.45,"reference","OUT",0
2011,"SRI_JOHNSONS_LEE_SOUTH","E-OUTER-2",0,2.38333333333333,"reference","OUT",0
2011,"SRI_JOHNSONS_LEE_SOUTH","W-INNER-1",0,0.166666666666667,"reference","OUT",0
2011,"SRI_JOHNSONS_LEE_SOUTH","W-MID-1",0,0.716666666666667,"reference","OUT",0
2011,"SRI_JOHNSONS_LEE_SOUTH","W-MID-2",0,0.7,"reference","OUT",0
2011,"SRI_JOHNSONS_LEE_SOUTH","W-OUTER-1",0,3.7,"reference","OUT",0
2011,"SRI_JOHNSONS_LEE_SOUTH","W-OUTER-2",0,1.68333333333333,"reference","OUT",0
2011,"SRI_SOUTH_POINT","E-INNER-1",0.0333333333333333,2.86666666666667,"SMR","IN",2003
2011,"SRI_SOUTH_POINT","E-INNER-2",0,1.76666666666667,"SMR","IN",2003
2011,"SRI_SOUTH_POINT","E-MID-1",0,1.33333333333333,"SMR","IN",2003
2011,"SRI_SOUTH_POINT","E-MID-2",0,2.2,"SMR","IN",2003
2011,"SRI_SOUTH_POINT","E-OUTER-1",0,0.85,"SMR","IN",2003
2011,"SRI_SOUTH_POINT","E-OUTER-2",0,1,"SMR","IN",2003
2011,"SRI_SOUTH_POINT","W-INNER-1",0,51,"SMR","IN",2003
2011,"SRI_SOUTH_POINT","W-INNER-2",0,5.6,"SMR","IN",2003
2011,"SRI_SOUTH_POINT","W-MID-1",0,4.4,"SMR","IN",2003
2011,"SRI_SOUTH_POINT","W-MID-2",0,6.1,"SMR","IN",2003
2011,"SRI_SOUTH_POINT","W-OUTER-1",0,0.4,"SMR","IN",2003
2011,"SRI_SOUTH_POINT","W-OUTER-2",0,0.0666666666666667,"SMR","IN",2003
2012,"ABUR","1",0,0,"REFERENCE","OUT",0
2012,"ABUR","2",0,0,"REFERENCE","OUT",0
2012,"AHND","1",0,0,"REFERENCE","OUT",0
2012,"AHND","2",0,2.83333333333333,"REFERENCE","OUT",0
2012,"ANACAPA_EAST_ISLE","CEN-INNER-1",0,0.416666666666667,"SMR","IN",1978
2012,"ANACAPA_EAST_ISLE","CEN-INNER-2",0,0.783333333333333,"SMR","IN",1978
2012,"ANACAPA_EAST_ISLE","CEN-OUTER-1",0,0.5,"SMR","IN",1978
2012,"ANACAPA_EAST_ISLE","CEN-OUTER-2",0.0666666666666667,0.216666666666667,"SMR","IN",1978
2012,"ANACAPA_EAST_ISLE","E-INNER-1",0,2.6,"SMR","IN",1978
2012,"ANACAPA_EAST_ISLE","E-INNER-2",0.116666666666667,4.16666666666667,"SMR","IN",1978
2012,"ANACAPA_EAST_ISLE","E-OUTER-1",0,1.1,"SMR","IN",1978
2012,"ANACAPA_EAST_ISLE","E-OUTER-2",0,1.16666666666667,"SMR","IN",1978
2012,"ANACAPA_EAST_ISLE","W-INNER-1",0,1.95,"SMR","IN",1978
2012,"ANACAPA_EAST_ISLE","W-INNER-2",0.0166666666666667,1.2,"SMR","IN",1978
2012,"ANACAPA_EAST_ISLE","W-OUTER-1",0,0.0333333333333333,"SMR","IN",1978
2012,"ANACAPA_EAST_ISLE","W-OUTER-2",0,0.483333333333333,"SMR","IN",1978
2012,"ANACAPA_LIGHTHOUSE_REEF","CEN-INNER-1",0,21.95,"reference","OUT",0
2012,"ANACAPA_LIGHTHOUSE_REEF","CEN-INNER-2",0,14.9166666666667,"reference","OUT",0
2012,"ANACAPA_LIGHTHOUSE_REEF","CEN-OUTER-1",0,11.2166666666667,"reference","OUT",0
2012,"ANACAPA_LIGHTHOUSE_REEF","CEN-OUTER-2",0,8.21666666666667,"reference","OUT",0
2012,"ANACAPA_LIGHTHOUSE_REEF","E-INNER-1",0,13.0166666666667,"reference","OUT",0
2012,"ANACAPA_LIGHTHOUSE_REEF","E-INNER-2",0,23.8166666666667,"reference","OUT",0
2012,"ANACAPA_LIGHTHOUSE_REEF","E-OUTER-1",0,7.05,"reference","OUT",0
2012,"ANACAPA_LIGHTHOUSE_REEF","E-OUTER-2",0,5.46666666666667,"reference","OUT",0
2012,"ANACAPA_LIGHTHOUSE_REEF","W-INNER-1",0,43.2833333333333,"reference","OUT",0
2012,"ANACAPA_LIGHTHOUSE_REEF","W-INNER-2",0,10.05,"reference","OUT",0
2012,"ANACAPA_LIGHTHOUSE_REEF","W-OUTER-1",0,4.26666666666667,"reference","OUT",0
2012,"ANACAPA_LIGHTHOUSE_REEF","W-OUTER-2",0,5.78333333333333,"reference","OUT",0
2012,"ANACAPA_MIDDLE_ISLE","CEN-INNER-1",0,21.6666666666667,"SMR","IN",2003
2012,"ANACAPA_MIDDLE_ISLE","CEN-INNER-2",0.0333333333333333,15.0833333333333,"SMR","IN",2003
2012,"ANACAPA_MIDDLE_ISLE","CEN-OUTER-1",0.0166666666666667,7.83333333333333,"SMR","IN",2003
2012,"ANACAPA_MIDDLE_ISLE","CEN-OUTER-2",0,13.6833333333333,"SMR","IN",2003
2012,"ANACAPA_MIDDLE_ISLE","E-INNER-1",0.0333333333333333,3.86666666666667,"SMR","IN",2003
2012,"ANACAPA_MIDDLE_ISLE","E-INNER-2",0.15,5.13333333333333,"SMR","IN",2003
2012,"ANACAPA_MIDDLE_ISLE","E-OUTER-1",0,3.35,"SMR","IN",2003
2012,"ANACAPA_MIDDLE_ISLE","E-OUTER-2",0,5.43333333333333,"SMR","IN",2003
2012,"ANACAPA_MIDDLE_ISLE","W-INNER-1",0,10.95,"SMR","IN",2003
2012,"ANACAPA_MIDDLE_ISLE","W-INNER-2",0,33.8166666666667,"SMR","IN",2003
2012,"ANACAPA_MIDDLE_ISLE","W-OUTER-1",0.0333333333333333,7.25,"SMR","IN",2003
2012,"ANACAPA_MIDDLE_ISLE","W-OUTER-2",0.0166666666666667,13.4,"SMR","IN",2003
2012,"ANACAPA_WEST_ISLE","CEN-INNER-1",0,26.5666666666667,"SMCA","IN",2003
2012,"ANACAPA_WEST_ISLE","CEN-INNER-2",0.0166666666666667,17.9333333333333,"SMCA","IN",2003
2012,"ANACAPA_WEST_ISLE","CEN-OUTER-1",0,3.98333333333333,"SMCA","IN",2003
2012,"ANACAPA_WEST_ISLE","CEN-OUTER-2",0,5.95,"SMCA","IN",2003
2012,"ANACAPA_WEST_ISLE","E-INNER-1",0,16.55,"SMCA","IN",2003
2012,"ANACAPA_WEST_ISLE","E-INNER-2",0,12.2833333333333,"SMCA","IN",2003
2012,"ANACAPA_WEST_ISLE","E-OUTER-1",0,9.73333333333333,"SMCA","IN",2003
2012,"ANACAPA_WEST_ISLE","E-OUTER-2",0,13.25,"SMCA","IN",2003
2012,"ANACAPA_WEST_ISLE","W-INNER-1",0,27.9833333333333,"SMCA","IN",2003
2012,"ANACAPA_WEST_ISLE","W-INNER-2",0,15.9666666666667,"SMCA","IN",2003
2012,"ANACAPA_WEST_ISLE","W-OUTER-1",0,0.2,"SMCA","IN",2003
2012,"ANACAPA_WEST_ISLE","W-OUTER-2",0,0.583333333333333,"SMCA","IN",2003
2012,"AQUE","1",0.00416666666666667,3,"REFERENCE","OUT",0
2012,"AQUE","2",0.0075,3.66666666666667,"REFERENCE","OUT",0
2012,"AQUE","3",0,0.166666666666667,"REFERENCE","OUT",0
2012,"AQUE","4",0.0075,13,"REFERENCE","OUT",0
2012,"AQUE","5",0.00916666666666667,1,"REFERENCE","OUT",0
2012,"AQUE","6",0,0.333333333333333,"REFERENCE","OUT",0
2012,"AQUE","7",0.00333333333333333,0,"REFERENCE","OUT",0
2012,"ARROYO_QUEMADO","E-INNER-2",0,0.1,"reference","OUT",0
2012,"ARROYO_QUEMADO","E-MID-1",0,0.266666666666667,"reference","OUT",0
2012,"ARROYO_QUEMADO","E-MID-2",0,0.266666666666667,"reference","OUT",0
2012,"ARROYO_QUEMADO","E-OUTER-2",0,0.166666666666667,"reference","OUT",0
2012,"ARROYO_QUEMADO","W-INNER-1",0,14.8333333333333,"reference","OUT",0
2012,"ARROYO_QUEMADO","W-INNER-2",0,17.9333333333333,"reference","OUT",0
2012,"ARROYO_QUEMADO","W-MID-2",0,0.9,"reference","OUT",0
2012,"ARROYO_QUEMADO","W-OUTER-1",0,1.78333333333333,"reference","OUT",0
2012,"BULL","1",0,0.5,"REFERENCE","OUT",0
2012,"BULL","3",0,0,"REFERENCE","OUT",0
2012,"BULL","6",0,0,"REFERENCE","OUT",0
2012,"CARP","1",0.005,18.6666666666666,"REFERENCE","OUT",0
2012,"CARP","2",0.03,7.33333333333334,"REFERENCE","OUT",0
2012,"CARP","3",0.0108333333333333,24.3333333333333,"REFERENCE","OUT",0
2012,"CARP","4",0.00416666666666667,44.8333333333333,"REFERENCE","OUT",0
2012,"CARP","5",0.005,13.8333333333333,"REFERENCE","OUT",0
