a,h,T
0.208385578084658,0.870578317621477,2
0.209546731972955,0.742862535945723,2
0.176640181439774,0.601471148998249,2
0.223737824072086,0.797758650330868,2
0.373240341284012,1.45460520899023,2
0.196858877423999,0.811763172079705,2
0.132944998530482,0.514317747058959,2
0.284726629094725,0.967067043446467,2
0.181328784791567,0.513656001159635,2
0.130784163914419,0.677994036708822,2
0.133860821480942,0.583296435276815,2
0.202098490565078,0.674033615286691,2
0.194492508484989,0.75586331364729,2
0.230814218146671,0.649523321837334,2
0.222253931470925,0.703215671227665,2
0.213433740552443,0.827581789124005,2
0.178341709462125,0.69628255003205,2
0.268699058761151,0.913967648954301,2
0.141276117974911,0.674987327428425,2
0.174346156133611,0.851794699479984,2
0.272755680503764,1.34767823349521,2
0.17455253135142,0.650090034008924,2
0.14605053452021,0.626514041991036,2
0.339072047332603,1.13883823097946,2
0.325384897577891,0.884007789308593,2
0.133541561858701,0.934029984343958,2
0.210855949313235,0.573002402935394,2
0.153467078883249,0.422102257208659,2
0.364876478193845,1.25543568381132,2
0.208646323476805,1.00391375173373,2
0.206663766039703,0.695085631760557,2
0.297829417600562,0.945945922232467,2
0.16114653083133,0.358649675892306,2
0.180451656613357,0.721791432739515,2
0.20657778870224,1.10006184044438,2
0.19024620365025,0.738238634526152,2
0.215114904348346,0.998870103966755,2
0.195024666057274,0.741729539514634,2
0.219094428714974,0.62474302603288,2
0.177021697553956,0.76337935249317,2
0.11105804878457,0.433595182946708,2
0.195607871868717,0.850496113731957,2
0.17368907199414,0.618233034733942,2
0.278224465615057,0.782330059099806,2
0.222315950034617,0.832634589683541,2
0.207306737227246,0.622296393908543,2
0.180646645258912,0.818697102354187,2
0.164469145635444,0.631829328977375,2
0.281673539824012,0.597832783548289,2
0.213208459161242,0.788393966844951,2
0.19630766182652,0.873250132674186,2
0.19484688716499,0.654993580551523,2
0.167819953915339,0.965821128249322,2
0.2788453329655,0.646894785919829,2
0.142115047287189,0.542022934427009,2
0.201600066066085,0.644156391215083,2
0.140585713405972,0.727206218598393,2
0.130170194555346,0.408676067487358,2
0.144604504814836,0.915395842178934,2
0.149970192890411,0.701129567934846,2
0.134782201045243,0.77628136429738,2
0.238998586394272,0.690125541354763,2
0.19829209596084,0.739447567874725,2
0.122052704925416,0.713020864877299,2
0.195364674451762,0.56603733326376,2
0.138166602472362,0.447660529834649,2
0.170134897675157,0.666365061469291,2
0.16282105226254,0.769488236260275,2
0.146573436810261,0.348319190546015,2
0.155741454722177,0.460024876991082,2
0.228091059271631,0.719840632022623,2
0.212530539118279,0.724665637906745,2
0.163137664322194,0.561392359110394,2
0.315653307163494,0.905835754945483,2
0.191439363842483,0.732383233346138,2
0.210120790207499,0.687888116394973,2
0.197786216182874,0.766248415381708,2
0.27544214315903,0.983878602762104,2
0.0941834275626649,0.515999325388961,2
0.210382769005712,0.659044391770178,2
0.136852590914635,0.819813205294587,2
0.197118529180933,0.768046087116485,2
0.214382053305312,0.677877782410504,2
0.150531239934941,0.738734583523478,2
0.122882156969972,0.60454874251398,2
0.128947845684616,0.603305401911742,2
0.234633437863977,0.804528664304889,2
0.341404058140424,0.867605309087015,2
0.18984725695432,0.918242198731698,2
0.18012985732775,0.520676505242542,2
0.241248457039984,1.18641483537813,2
0.191727759428746,0.644338646637606,2
0.256630201964467,0.796269528368138,2
0.592703484320009,1.00828556940215,2
0.173859629434255,0.593817950037261,2
0.140554190206459,0.621883091594461,2
0.194354620181255,0.905758436542133,2
0.216821539460088,0.659015091194935,2
0.338132293510273,0.774254573433516,2
0.177117527430151,0.754626660871268,2
0.379419505497661,1.05241156591187,2
0.214803915194615,0.888762848729222,2
0.129329408988778,0.706639424777634,2
0.316921685869927,0.646837394036207,2
0.200454464579886,0.860866643553942,2
0.162829983926107,0.558989400807398,2
0.215686677254899,1.32548345180987,2
0.139823003544258,0.783034825726431,2
0.219741778901113,0.848934836480155,2
0.243564644668985,0.657207978327834,2
0.219111477345414,0.689478211124803,2
0.236085589908729,0.703947514715973,2
0.275408452821021,1.07345529982674,2
0.140734621473154,0.469855344107143,2
0.19342676189656,0.441345493105463,2
0.11950943028174,0.489955346304612,2
0.322101647574484,1.23737092082692,2
0.237934652647137,0.842717758618272,2
0.165695970079284,0.73952227799437,2
0.145515191777541,0.426780990545851,2
0.16716974438179,0.769284273810163,2
0.153377924485521,0.587023396101885,2
0.255308320203893,0.919148621398057,2
0.160484702400613,0.579125117008748,2
0.193467253541693,1.1473912184661,2
0.291563283800203,0.818143451664283,2
0.157548942674279,0.719187367273364,2
0.122806333178387,0.559047108548401,2
0.170833945364447,0.820929951599969,2
0.180522280435643,0.476614527126731,2
0.161846490137699,0.910067235715339,2
0.175602772943703,0.737892203321114,2
0.173891853823165,0.722850006046993,2
0.194660905336027,0.803020969724727,2
0.138732059697181,0.403255101078399,2
0.158978422929528,0.525512052210096,2
0.187287342225694,0.651244991663126,2
0.163521037978434,0.931352788307994,2
0.122763826128324,0.572605079969021,2
0.126021886900409,0.629025873458178,2
0.181640657901398,0.66506158148876,2
0.117550554320361,0.280942426438587,2
0.186423479897195,0.417857901704421,2
0.122780231893565,0.464343041792658,2
0.2802184848155,1.42672836208888,2
0.238160219682763,1.22418530260385,2
0.173212915596911,0.973072392997971,2
0.198002514082721,0.647075474558674,2
0.124237080052477,0.641149426310451,2
0.161754140874421,0.658550963856976,2
0.159404837354531,0.840359953854564,2
0.180258914133478,0.643986353444519,2
0.244834186004415,1.03447842679562,2
0.177585663152032,0.403358872044762,2
0.244912570601323,0.942050795087339,2
0.19886241936309,0.462752465990952,2
0.275416193737885,0.75589305617421,2
0.254272703677644,0.85053122931517,2
0.191309002399043,0.83062511907877,2
0.191529968510284,0.630728345237243,2
0.294686944493683,0.869113697254041,2
0.173611352015033,0.707201122337796,2
0.271564255587389,0.544313247205343,2
0.191244615341483,0.684671280435684,2
0.233241366291483,0.679828334112231,2
0.210524406615725,0.720446764315103,2
0.25934346339343,0.819086618354807,2
0.181909054739109,0.729225716316688,2
0.181688469875208,0.685056848089631,2
0.174020589711068,0.539039048261849,2
0.143707093272648,0.720172029934099,2
0.17565997965701,1.51261653150542,2
0.249085040744322,0.690189940234054,2
0.184995293636515,0.676469263449145,2
0.145084957626882,0.579931802527687,2
0.207158785838072,0.973614990442429,2
0.156412342905468,0.41942423262629,2
0.252223442550926,0.970370538886132,2
0.259906859540184,0.910955253826998,2
0.197178186511075,0.510062692358832,2
0.19264958813106,0.713537246982627,2
0.213242870937526,0.793436522289519,2
0.200360899796209,0.659329590723749,2
0.169215165342691,0.88429178949055,2
0.166709025623814,0.692346803480825,2
0.118292822020451,0.73872414655123,2
0.199417567301363,0.511938610930911,2
0.213376924186099,1.0750775249477,2
0.23536324569923,0.96690408899715,2
0.131678363614394,0.911861217189764,2
0.271564226854668,0.76174098408591,2
0.192276722328849,0.963649536398821,2
0.525819832969037,2.18140521282902,2
0.164047746284244,0.75919721440474,2
0.17846565074596,0.589082218229962,2
0.161165454742092,0.455396750865072,2
0.163190437799959,0.733287282043211,2
0.164522867011331,0.590000511214853,2
0.141510893197377,0.492073512243011,2
0.184129147104116,0.533153839720871,2
0.124362939497476,0.257543785545795,2
0.218469471637221,0.632579083669618,2
0.155889468934858,0.82983113433858,2
0.306778685749716,0.976508527474365,2
0.187024236729572,0.823273860786767,2
0.215642319692983,0.621623230871606,2
0.248689202267076,0.714547239435412,2
0.27322634967251,0.929310097776946,2
0.187146489900727,0.923608641362607,2
0.216207770010847,0.673668184646677,2
0.13208083923952,0.670866939131304,2
0.263201480534749,0.745627758432789,2
0.166096082506639,0.485451824309057,2
0.198606349356294,0.799667518046036,2
0.143829104897415,0.657016354526189,2
0.131428295703471,0.677325287957745,2
0.183270067196977,0.924842040064157,2
0.209613741338084,0.869091012717548,2
0.142924655574105,0.605033578105887,2
0.135083683889208,0.711752356133165,2
0.122553110676306,0.454750404698153,2
0.273284384769612,0.656479136852324,2
