".chain",".iteration",".draw","a","h"
1,1468,1468,0.0106615678425216,6.18757280528671
1,1469,1469,0.0115630016774548,7.28834201476083
1,1470,1470,0.0109221505004188,6.73878995651085
1,1471,1471,0.0107285901016924,5.63479268033737
1,1472,1472,0.0105720898953945,5.92406302471067
1,1473,1473,0.0107917554862878,7.83787439332647
1,1474,1474,0.011261069950066,7.72043354290065
1,1475,1475,0.011419726985262,6.69714886967429
1,1476,1476,0.0109806803908619,6.88294950142416
1,1477,1477,0.010442049683282,6.07332394599649
1,1478,1478,0.01034688327491,6.07235608992448
1,1479,1479,0.0107686336979174,6.36122641583011
1,1480,1480,0.0103013691215747,5.94723609441194
1,1481,1481,0.0106472362256909,5.63237769692674
1,1482,1482,0.0108104313992603,6.05758568927592
1,1483,1483,0.0101096051646084,6.15721709953503
1,1484,1484,0.00959114181915566,5.9177481834928
1,1485,1485,0.00993830784732214,5.18576458405429
1,1486,1486,0.00914154091501024,4.67628390108187
1,1487,1487,0.009208118484427,4.69326583813898
1,1488,1488,0.00922778652532495,5.16279136990442
1,1489,1489,0.0103959047946568,5.98630965807453
1,1490,1490,0.0107346155633673,6.75442292245282
1,1491,1491,0.0103334955806664,7.15031770999971
1,1492,1492,0.00942585388853469,5.44901246786054
1,1493,1493,0.0105660023098565,5.99739711155401
1,1494,1494,0.0109922075839836,7.24909881974951
1,1495,1495,0.0118194302806129,7.07791437001688
1,1496,1496,0.0106578413127844,6.73440712739836
1,1497,1497,0.0116418676181951,6.90605185608425
1,1498,1498,0.0104212911659708,4.91036840690921
1,1499,1499,0.00876396986148307,4.43617141410763
1,1500,1500,0.00893524107004034,4.80118512859866
1,1501,1501,0.00920317612301071,4.81677306645891
1,1502,1502,0.00932608023008065,5.01604245044301
1,1503,1503,0.00909570343534107,4.8954641237673
1,1504,1504,0.00891805382583756,4.46871405887218
1,1505,1505,0.00930291499197034,5.86203266987297
1,1506,1506,0.0101901945244528,5.23455506848246
1,1507,1507,0.00957898683295465,5.74414192615824
1,1508,1508,0.00941794860020573,5.81651459349547
1,1509,1509,0.00903128529799902,4.88259366969765
1,1510,1510,0.00919882289430275,5.02077301652244
1,1511,1511,0.00996485170967704,5.74946432602386
1,1512,1512,0.0097796767391766,6.26550447374211
1,1513,1513,0.0101006432381564,5.35076849401205
1,1514,1514,0.0103205369680666,6.38496272508632
1,1515,1515,0.0107430557321653,6.44829954242978
1,1516,1516,0.011148645624983,5.99211560296284
1,1517,1517,0.0100732809762728,5.96112727998741
1,1518,1518,0.0100233092790227,5.54867943976059
1,1519,1519,0.00979600488005101,6.21308210316189
1,1520,1520,0.0113291785572955,6.45516443647504
1,1521,1521,0.0103876278254747,5.88039283017781
1,1522,1522,0.00978405362165714,5.86944761946431
1,1523,1523,0.0107272535561297,6.029063177654
1,1524,1524,0.010126751530848,6.11107920182484
1,1525,1525,0.00980525871095509,6.0134554850253
1,1526,1526,0.00971830634838403,5.56995252773868
1,1527,1527,0.00952271427617322,5.63507914989739
1,1528,1528,0.0104638924123538,5.67159953555312
1,1529,1529,0.0102390677218684,6.30790170969475
1,1530,1530,0.00960061522260793,5.71708523239354
1,1531,1531,0.010307791070581,5.86378152821183
1,1532,1532,0.0104811572723438,5.66607072653565
1,1533,1533,0.00980243593070642,6.13012044670659
1,1534,1534,0.012306328959233,6.97757679124648
1,1535,1535,0.0119595128814528,6.89730125103993
1,1536,1536,0.0101141017139594,6.13503683285065
1,1537,1537,0.0106019246896867,5.70753114158352
1,1538,1538,0.00937037147222089,5.99007932693484
1,1539,1539,0.0103013023586684,5.64804519647205
1,1540,1540,0.00975776715873652,4.88133799659993
1,1541,1541,0.00921134376135886,4.74425000996089
1,1542,1542,0.00944100939088902,5.42110124934214
1,1543,1543,0.00958021018576803,5.33199473582578
1,1544,1544,0.00988459414002143,5.80946121980243
1,1545,1545,0.00993990241407045,5.42863076241693
1,1546,1546,0.0110274651400603,6.68549114221114
1,1547,1547,0.0103380249815456,5.28872366155093
1,1548,1548,0.00983217122045386,5.24825177020201
1,1549,1549,0.0092560999146201,5.46436545526537
1,1550,1550,0.00959895423123011,5.60014849258597
1,1551,1551,0.00959134787749348,5.25650231653786
1,1552,1552,0.00967642166299964,5.14090663627895
1,1553,1553,0.0105555027215361,5.67773213782784
1,1554,1554,0.0103944346429472,5.79994532728269
1,1555,1555,0.00970748644851195,6.26346882485878
1,1556,1556,0.0104377060158327,5.56088957223207
1,1557,1557,0.00932034372185245,5.13008029774032
1,1558,1558,0.0102282605871522,5.44494153074711
1,1559,1559,0.0111329798188797,6.06219893798366
1,1560,1560,0.0103049757532459,5.89166347340985
1,1561,1561,0.010637469649283,6.14353055387109
1,1562,1562,0.0102705863675066,5.85535664060433
1,1563,1563,0.00963488034574018,5.10613463414326
1,1564,1564,0.0101402826391033,5.15835147623986
1,1565,1565,0.00948677333918821,5.20587025098957
1,1566,1566,0.0101824202897011,5.68449772258651
1,1567,1567,0.00933422596396181,4.79757275413843
1,1568,1568,0.00917713370531863,4.84811693410099
1,1569,1569,0.00939932713255728,4.59902257551493
1,1570,1570,0.00931564653563118,5.64217036375815
1,1571,1571,0.0105616793019217,6.35492093908123
1,1572,1572,0.0108171945275336,5.56960210311194
1,1573,1573,0.0112504820191815,5.41783709550922
1,1574,1574,0.00973492989069429,5.78027337428612
1,1575,1575,0.00986026264911745,6.21704183576393
1,1576,1576,0.0106260162530962,6.77536971001651
1,1577,1577,0.0104216175343188,5.93540275228478
1,1578,1578,0.0101708238264596,5.60301064104075
1,1579,1579,0.00952755186396222,5.21321649292345
1,1580,1580,0.00875551111548415,4.7953824211486
1,1581,1581,0.00890652105173101,5.06756990757013
1,1582,1582,0.00899070011868818,5.24808953612579
1,1583,1583,0.0101318187487169,4.88291478895926
1,1584,1584,0.00920568576431871,4.53031191077194
1,1585,1585,0.00817352011362668,4.05343138763987
1,1586,1586,0.00947290642618912,5.40506011903636
1,1587,1587,0.0100669420178204,6.19249489378181
1,1588,1588,0.0111682505613594,6.98852914917161
1,1589,1589,0.0121319615489582,7.2110846385121
1,1590,1590,0.0108330208292561,6.49986334511452
1,1591,1591,0.0102537132970134,6.14525773287748
1,1592,1592,0.0102341463408264,6.07140463189897
1,1593,1593,0.00948166297415219,4.63675946329667
1,1594,1594,0.00964326849910763,5.19656147260953
1,1595,1595,0.0109286494786473,7.05395676793691
1,1596,1596,0.0105563436140323,6.30803116629513
1,1597,1597,0.0116836302868147,7.6322417296032
1,1598,1598,0.0118022583324964,6.54974590826109
1,1599,1599,0.0110645165432526,7.2351781912026
1,1600,1600,0.0112215100690364,6.34369315521141
1,1601,1601,0.0108869533495609,6.14162838352157
1,1602,1602,0.0107632215439295,6.33560214505775
1,1603,1603,0.0110853155161523,6.84831859320307
1,1604,1604,0.0105553665763102,5.76124505617172
1,1605,1605,0.0101139076396292,6.50783141963744
1,1606,1606,0.01035328811233,5.66422388594376
1,1607,1607,0.0101525175765952,5.66709888179918
1,1608,1608,0.0105509360399166,6.06984464286335
1,1609,1609,0.010755387897823,6.64129559167293
1,1610,1610,0.0111925698885005,6.06841853173222
1,1611,1611,0.010402606992689,6.18005034913024
1,1612,1612,0.0122816526930691,6.88493945147686
1,1613,1613,0.0112110066922415,6.05162822575167
1,1614,1614,0.0109257659647378,6.53044349085432
1,1615,1615,0.0106296359308842,6.06057033727364
1,1616,1616,0.00940402875022727,5.33213533084662
1,1617,1617,0.0106406481274586,5.31475223115502
1,1618,1618,0.0099570189893072,5.96329950553604
1,1619,1619,0.0113607418071176,6.41376175832229
1,1620,1620,0.0112544309402406,6.43513573768767
1,1621,1621,0.010842102841259,5.93604452309108
1,1622,1622,0.011927796456499,7.38105880702008
1,1623,1623,0.0108625385253509,6.09271670426313
1,1624,1624,0.00966579218603295,5.27501557887706
1,1625,1625,0.0101813360000867,5.57507251045095
1,1626,1626,0.0110710560730619,6.59508643180973
1,1627,1627,0.010888637176632,7.31328996168628
1,1628,1628,0.0111745364056982,6.94491367462968
1,1629,1629,0.00988905409166454,5.08550881616334
1,1630,1630,0.0100264120030285,5.51233381313827
1,1631,1631,0.0101557371049879,5.70414078550645
1,1632,1632,0.0104726367515416,5.66835352473125
1,1633,1633,0.0103170127562191,5.94925080510746
1,1634,1634,0.00960445347413051,5.87739606079825
1,1635,1635,0.00941577947693535,4.94842316184605
1,1636,1636,0.00979155842980568,6.49973741298253
1,1637,1637,0.010100404316377,4.9088347871562
1,1638,1638,0.0100740796614286,5.26867210178391
1,1639,1639,0.0100473100537384,5.89825668621625
1,1640,1640,0.0107206474729099,5.28284036488077
1,1641,1641,0.00974440041360212,5.51808803959491
1,1642,1642,0.00989691324759769,6.06034471325206
1,1643,1643,0.0113450464094683,6.07207968441776
1,1644,1644,0.0115186934869809,6.08693951052184
1,1645,1645,0.0109483256739211,6.82497744942624
1,1646,1646,0.0122432680637863,7.37943536978271
1,1647,1647,0.0113666856019932,6.53603052733783
1,1648,1648,0.0114307073384401,6.95482141389911
1,1649,1649,0.0111857721599106,5.87208219836305
1,1650,1650,0.0110766063505388,5.87437516531085
1,1651,1651,0.010382921585076,5.06192622102898
1,1652,1652,0.00925468061476378,4.98447555839186
1,1653,1653,0.00958981115261121,6.34301024278732
1,1654,1654,0.0102474546444625,6.04543999120822
1,1655,1655,0.00974965283378555,6.11596301418622
1,1656,1656,0.0103630662062121,5.56099482919885
1,1657,1657,0.0103397708836755,6.31296508849413
1,1658,1658,0.0101959841152457,6.18828217155824
1,1659,1659,0.0102661144208651,5.05301262206252
1,1660,1660,0.00971902193540789,5.38804699688755
1,1661,1661,0.00933103978925349,5.38825323214775
1,1662,1662,0.00952675361113369,5.69062960128787
1,1663,1663,0.00953722932717749,6.08259628414827
1,1664,1664,0.00955351448109812,5.82229558390133
1,1665,1665,0.00920777641349596,4.9565738794336
1,1666,1666,0.0103643227933544,6.19216373521893
1,1667,1667,0.0109481454326343,6.71620986911672
1,1668,1668,0.0108085119799589,5.82781671085613
1,1669,1669,0.0100090556074462,5.74197110498562
1,1670,1670,0.00967413708296356,5.52870300991873
1,1671,1671,0.00947686858541412,5.70065756059316
1,1672,1672,0.00970921523881427,6.08437012283667
1,1673,1673,0.0106009126288137,6.38124982587488
1,1674,1674,0.0113452746567995,6.06942270467256
1,1675,1675,0.0112018097582611,6.81458938981817
1,1676,1676,0.0108493436514158,6.62322489372738
1,1677,1677,0.00922494868716684,4.38361586283842
1,1678,1678,0.00841422705903838,4.43383644493104
1,1679,1679,0.00884200275838609,4.26150236043887
1,1680,1680,0.00842967399087867,4.95466769686255
1,1681,1681,0.00962993197600136,6.03325924402488
1,1682,1682,0.0106945356388528,6.20294778005154
1,1683,1683,0.0107898894762903,5.66044217898101
1,1684,1684,0.0100013387781082,5.43662193997103
1,1685,1685,0.0112500654750986,5.86554880286865
1,1686,1686,0.0113610226146686,6.40072061484878
1,1687,1687,0.0112569200577725,6.60073402165761
1,1688,1688,0.0109074263683146,6.55220113648004
1,1689,1689,0.0102420379188511,5.8288219867354
1,1690,1690,0.0102307030251582,5.55822702033404
1,1691,1691,0.0106904734677311,5.43747484567292
1,1692,1692,0.0104587044067647,6.42426938023636
1,1693,1693,0.0104666734141816,6.64338798375169
1,1694,1694,0.0113186313249858,5.61980970844969
1,1695,1695,0.0112215347659828,6.77637144662813
1,1696,1696,0.0113041015128775,6.21085593347841
1,1697,1697,0.009719592962559,4.8040452610036
1,1698,1698,0.0105547923546838,6.04619762161262
1,1699,1699,0.0109390116360063,6.25157993413694
1,1700,1700,0.010089128183562,4.8837828833377
1,1701,1701,0.0090221888183214,4.92707786337843
1,1702,1702,0.00937993490437078,5.21814145373454
1,1703,1703,0.00951214823271173,5.25846982737671
1,1704,1704,0.00972769224530324,4.94987336570866
1,1705,1705,0.00953774997955088,4.80652770798011
1,1706,1706,0.00920465775567722,5.06744443750277
1,1707,1707,0.0103745910018205,5.96097886738635
1,1708,1708,0.00986368311351424,5.98550532742893
1,1709,1709,0.0104227107025247,6.11672331173211
1,1710,1710,0.00925124176078827,5.05212152280852
1,1711,1711,0.00921556891108054,5.33651682580042
1,1712,1712,0.0107168373182729,6.44137062327371
1,1713,1713,0.0104428835098714,6.25091366331393
1,1714,1714,0.0108857537142641,6.62092610816172
1,1715,1715,0.0114233778260521,6.54977203822304
1,1716,1716,0.0111679586540034,6.38432892797905
1,1717,1717,0.00992073346538881,5.48929282695003
1,1718,1718,0.0106215961142256,6.70934863267417
1,1719,1719,0.0106431913571261,5.94220090622079
1,1720,1720,0.0105615690449399,6.42233208018642
1,1721,1721,0.0106991001134127,6.75939879984735
1,1722,1722,0.0100944526921443,5.86632972012658
1,1723,1723,0.0112138868236052,5.94338536274221
1,1724,1724,0.0107194177852904,5.64712540274914
1,1725,1725,0.0111874329198866,6.30325233252907
1,1726,1726,0.0115920365835257,6.5219439667376
1,1727,1727,0.0105416824891115,6.9556485958107
1,1728,1728,0.00990894875330436,5.75788918637799
1,1729,1729,0.0105201651400449,5.95577329010834
1,1730,1730,0.0109132864898093,5.87137387519303
1,1731,1731,0.0108540058296795,5.91758296781941
1,1732,1732,0.0113203762075834,5.73578863887278
1,1733,1733,0.0101974199587884,5.56425963749924
1,1734,1734,0.00957874461883757,5.33379098796033
1,1735,1735,0.0100803951691807,5.14445447775727
1,1736,1736,0.0103353789917275,5.78441291730737
1,1737,1737,0.0111952999510456,6.93277302243925
1,1738,1738,0.0110389123719792,6.86987000776152
1,1739,1739,0.0100162798665522,6.35341044629206
1,1740,1740,0.0105925050056287,6.62703747132152
1,1741,1741,0.00834769755266059,4.26819401280104
1,1742,1742,0.00917617563250253,5.26497267506544
1,1743,1743,0.00959006633937007,5.34184489553651
1,1744,1744,0.0104558802619561,6.03948618811601
1,1745,1745,0.010255268895866,6.22395993508145
1,1746,1746,0.0110476159873639,6.15524243854229
1,1747,1747,0.0101871956695212,5.8718588277695
1,1748,1748,0.0099710685941885,5.06200137792088
1,1749,1749,0.00938657469697402,5.31519791965621
1,1750,1750,0.00965506074536293,5.94378366918164
1,1751,1751,0.010134437282816,5.67029537417455
1,1752,1752,0.0107446916231539,6.23982852566652
1,1753,1753,0.0109367304238857,6.88450266474416
1,1754,1754,0.01115098840921,6.35563751320132
1,1755,1755,0.0102661855241052,5.91751582716436
1,1756,1756,0.00940564424366662,5.64715740301253
1,1757,1757,0.00951457070268455,5.64172945963325
1,1758,1758,0.00990048888644077,5.82693669375316
1,1759,1759,0.0104697253512705,5.62594332315162
1,1760,1760,0.0109253726434156,6.12792897844022
1,1761,1761,0.0100864066684588,5.67759649263567
1,1762,1762,0.0100437605020578,6.08456683910727
1,1763,1763,0.0100464323409503,6.06599607666724
1,1764,1764,0.0113711836321795,6.64554006479166
1,1765,1765,0.0103713523166908,6.2050119714811
1,1766,1766,0.0115426266036376,5.83316568044261
1,1767,1767,0.0103691944225845,6.77469377158958
1,1768,1768,0.0115235865369653,6.55814147936009
1,1769,1769,0.0118699978293657,7.39271005281111
1,1770,1770,0.01187165568824,6.56782996080076
1,1771,1771,0.00983378194066314,5.0262892910179
1,1772,1772,0.00957174945049039,5.58233739318325
1,1773,1773,0.0107081987377754,6.03686797902847
1,1774,1774,0.0103102808251965,5.46321444629528
1,1775,1775,0.0108067360169906,6.76294192781043
1,1776,1776,0.0104816248437966,6.15615446714311
1,1777,1777,0.01031885246483,6.32535306644186
1,1778,1778,0.0116314582570803,7.00679554862917
1,1779,1779,0.0106622309272066,6.66254145492818
1,1780,1780,0.0102758373705699,6.15664269535717
1,1781,1781,0.0100392001628912,5.45330777368254
1,1782,1782,0.0100448390249035,6.04129344247165
1,1783,1783,0.00982670119325677,6.71323650283598
1,1784,1784,0.0110604793574936,7.06918492078192
1,1785,1785,0.0110368436401481,6.80210521745795
1,1786,1786,0.0107006835723062,6.62343551134771
1,1787,1787,0.0122756439164368,7.20733511383734
1,1788,1788,0.0110589466081428,7.1002757583153
1,1789,1789,0.0121519376584742,7.49705617874462
1,1790,1790,0.0116787627336108,6.1170286025158
1,1791,1791,0.00987541306218477,5.75937596868711
1,1792,1792,0.00992664453817079,5.72143152337445
1,1793,1793,0.0108350457779765,6.11238975646634
1,1794,1794,0.0114783226365272,7.55631477420333
1,1795,1795,0.0108325270353006,6.21069834914294
1,1796,1796,0.0106056700776261,6.3655695494352
1,1797,1797,0.010241034025485,5.4495095100027
1,1798,1798,0.00959431925458047,5.5668536782749
1,1799,1799,0.0101295806756429,5.29411506753228
1,1800,1800,0.0105519076665233,5.07752015204627
1,1801,1801,0.0103575742538612,5.23483721082837
1,1802,1802,0.00990901492707562,5.32546298479132
1,1803,1803,0.00960936579591349,5.65282746440413
1,1804,1804,0.0101164083713386,5.6808925558669
1,1805,1805,0.0108675749319769,6.10169254552137
1,1806,1806,0.00955826794065025,5.38616902891884
1,1807,1807,0.00996606625471167,5.83424272180158
1,1808,1808,0.0104556853545838,6.62864296400127
1,1809,1809,0.0103819852862163,6.83816654254622
1,1810,1810,0.0109997545643505,5.93174739583085
1,1811,1811,0.0109785841440508,6.03899637500652
1,1812,1812,0.00937419069206013,5.06144982524818
1,1813,1813,0.0109239580423431,7.36314816345295
1,1814,1814,0.0112159858581923,6.51482168811361
1,1815,1815,0.0108518311902998,6.37575889821167
1,1816,1816,0.0104091262596783,6.07730472940422
1,1817,1817,0.00913567229622359,4.80880034361312
1,1818,1818,0.0101006474948971,5.31226322503916
1,1819,1819,0.0110000273215999,6.23354369237019
1,1820,1820,0.0120391348637458,6.97551520991147
1,1821,1821,0.0106972253995573,5.72701309442202
1,1822,1822,0.0107363649537557,7.30151229996904
1,1823,1823,0.0114288616471422,6.15848745165545
1,1824,1824,0.0109103666198721,6.51633531094155
1,1825,1825,0.0113546642084727,6.58297039697537
1,1826,1826,0.0107321536749976,6.06786360566384
1,1827,1827,0.0105592819423864,6.30515871198096
1,1828,1828,0.0110661450059815,7.44806283328553
1,1829,1829,0.0118888143322734,6.66770129888554
1,1830,1830,0.0104016281578623,6.72054513909288
1,1831,1831,0.0114035305757543,6.82927757574577
1,1832,1832,0.0122603286378992,7.25910020585886
1,1833,1833,0.0103680289785111,6.40571857111844
1,1834,1834,0.0106069468482423,5.76010949382716
1,1835,1835,0.0112999251878818,6.25781621455146
1,1836,1836,0.0110676721261194,5.86179718055509
1,1837,1837,0.0104177580619912,5.89996257240052
1,1838,1838,0.0118575167205571,6.72880215323255
1,1839,1839,0.00981055073055039,5.80653800113701
1,1840,1840,0.010791147300715,6.17938048074084
1,1841,1841,0.0106343157482646,6.34138347852994
1,1842,1842,0.0107911031507841,5.40597886374958
1,1843,1843,0.00969590778434407,5.35337434399539
1,1844,1844,0.00953684609991319,5.58139740495387
1,1845,1845,0.00964342113284845,4.86147549782958
1,1846,1846,0.0103289561610707,5.33718910854848
1,1847,1847,0.0105048426636051,5.81774339728895
1,1848,1848,0.0108776923672407,5.40011903350046
1,1849,1849,0.00950685679515982,5.97723226305611
1,1850,1850,0.0101889283611826,5.99651779000562
1,1851,1851,0.0104931464603915,6.35585944367039
1,1852,1852,0.0106560360830974,6.33218825933442
1,1853,1853,0.010003379596969,5.3777512675787
1,1854,1854,0.00904612550442465,5.62905598547816
1,1855,1855,0.0100640994754751,5.6520980125449
1,1856,1856,0.00927984654156606,5.21267311403743
1,1857,1857,0.01045428401491,6.58428024738593
1,1858,1858,0.0107642611653451,5.81845280916177
1,1859,1859,0.0111769228945748,5.82563822955198
1,1860,1860,0.00878276232403718,4.65357880378683
1,1861,1861,0.00945229259830071,5.04029000385496
1,1862,1862,0.00902840703467332,5.24545746391707
1,1863,1863,0.00908085741383127,5.09503772233437
1,1864,1864,0.00933912050184444,5.98998045394144
1,1865,1865,0.0105203486076436,5.82739582657596
1,1866,1866,0.00951616210231802,4.99237308596441
1,1867,1867,0.0113661791333402,6.69805512892164
1,1868,1868,0.0109855891950883,6.67019300228873
1,1869,1869,0.0112377436407466,6.16743672222498
1,1870,1870,0.00923851449139307,4.58312357468502
1,1871,1871,0.00952295761930472,4.62330835976723
1,1872,1872,0.00906250571670759,4.85873741843308
1,1873,1873,0.00934119430594463,5.9609799729478
1,1874,1874,0.011530870210491,7.0302038103838
1,1875,1875,0.0114092799663105,7.24841280015241
1,1876,1876,0.0113807180697181,6.37263471386361
1,1877,1877,0.0102957233645997,5.58548148062816
1,1878,1878,0.00991727626463232,5.39318449889954
1,1879,1879,0.00976744759521811,5.0734036557214
1,1880,1880,0.00933230865776631,5.69353481884906
1,1881,1881,0.011462891846094,7.11586211537687
1,1882,1882,0.0104317263306094,5.80753688808451
1,1883,1883,0.0092289158811187,5.18467726247822
1,1884,1884,0.0100302771194295,5.86508853567003
1,1885,1885,0.0105049118630264,5.41626205337278
1,1886,1886,0.00960989015297505,5.04635929001204
1,1887,1887,0.00920633138346691,5.12416478647869
1,1888,1888,0.01011004364323,5.35372880923381
1,1889,1889,0.0101727550026688,5.33639264557803
1,1890,1890,0.00972703485058537,6.6359371557155
1,1891,1891,0.00980028480273043,5.08694422663265
1,1892,1892,0.00950298471889914,5.91024334975326
1,1893,1893,0.0101069144771199,5.92747711434802
1,1894,1894,0.00996750236610885,5.46459428124025
1,1895,1895,0.00939924957228353,4.6922292830118
1,1896,1896,0.00937278409358508,4.95535921770967
1,1897,1897,0.00913233704079975,5.66585984965754
1,1898,1898,0.00947795960727523,4.97802684239164
1,1899,1899,0.00854280133403509,4.78928228462606
1,1900,1900,0.0096989369501367,6.18608878070758
1,1901,1901,0.0107313694322357,5.65784653686037
1,1902,1902,0.00908451896017817,4.71139412399874
1,1903,1903,0.0100589670964948,5.71812127948758
1,1904,1904,0.0097306669015797,6.07765908493439
1,1905,1905,0.0103821850895399,5.66364596689232
1,1906,1906,0.0103087869708862,5.77385375383784
1,1907,1907,0.00959250681340853,5.54902768587655
1,1908,1908,0.0099931349338573,5.24364811436425
1,1909,1909,0.00945936935099837,6.09162976545331
1,1910,1910,0.0103757329708963,6.03023279033185
1,1911,1911,0.00984457246480894,5.79502310896908
1,1912,1912,0.01103017374925,6.5912235919545
1,1913,1913,0.00967130640457376,4.86038223019085
1,1914,1914,0.0102593165932106,5.67675004158824
1,1915,1915,0.00993018173409666,5.5576096175949
1,1916,1916,0.00923021880040862,4.8749561577848
1,1917,1917,0.0100369242069447,5.50293328579022
1,1918,1918,0.0105294396847332,5.64198774278389
1,1919,1919,0.00956089509308105,6.08083568654995
1,1920,1920,0.0107844488709378,6.76022620426852
1,1921,1921,0.00898263238017506,5.44598326696591
1,1922,1922,0.0101933153993647,5.51087978011836
1,1923,1923,0.00916451159776546,4.81455496540505
1,1924,1924,0.00878745070067688,5.12437914166884
1,1925,1925,0.00999916238805486,5.29875152382766
1,1926,1926,0.0105175217872753,5.58817682362328
1,1927,1927,0.0113543155129382,6.06664634735421
1,1928,1928,0.0111194121939562,6.66944532149613
1,1929,1929,0.0105946740508133,5.63210410503847
1,1930,1930,0.00989574139027399,5.51085968314749
1,1931,1931,0.0098111500148238,5.08730288722947
1,1932,1932,0.00851854777866317,4.22991406559671
1,1933,1933,0.00914489013830501,5.29128158390623
1,1934,1934,0.00877081591785971,3.90129789090932
1,1935,1935,0.00878872896210777,5.3249862568251
1,1936,1936,0.00967642260627267,5.54122031076673
1,1937,1937,0.010002866357664,5.86901504972023
1,1938,1938,0.00956226052121184,5.33007596562438
1,1939,1939,0.00882783596623182,4.26873552629288
1,1940,1940,0.0105992540806627,6.17686335727893
1,1941,1941,0.0104513218227483,6.15962796238796
1,1942,1942,0.0108167491153883,6.04031710140011
1,1943,1943,0.010562135443412,5.40880066636374
1,1944,1944,0.00999490509787082,6.64284832083061
1,1945,1945,0.00898479405515434,4.89966277703048
1,1946,1946,0.0102573112295545,6.17426973664835
1,1947,1947,0.0101627413555569,5.95959953156265
1,1948,1948,0.00997068158533492,5.87218176253663
1,1949,1949,0.0121492065395733,7.42938245497137
1,1950,1950,0.0108059761701517,6.45780621479616
1,1951,1951,0.00872092004030803,4.40899370366737
1,1952,1952,0.00943336767364717,5.15095027280322
1,1953,1953,0.00917782504997549,5.32774072765009
1,1954,1954,0.00965825454754715,4.95713378577217
1,1955,1955,0.00897618915554695,5.13300669174759
1,1956,1956,0.00870653773721052,4.68766271346288
1,1957,1957,0.00887708840340357,4.62962841066617
1,1958,1958,0.00960247499602243,5.75642593830167
1,1959,1959,0.0101370276325954,5.52707953708685
1,1960,1960,0.0103783809779299,6.28671605960756
1,1961,1961,0.0107051305715592,6.22724893505522
1,1962,1962,0.00975322734132073,5.56913965344689
1,1963,1963,0.0108835867910284,7.3514625295444
1,1964,1964,0.0118356130325828,6.46465223950046
1,1965,1965,0.0103750755441724,6.83635219678505
1,1966,1966,0.010726174525337,5.99788319468055
1,1967,1967,0.00937438678624854,4.71298604182724
1,1968,1968,0.00908946489083358,4.62529051041327
1,1969,1969,0.00913391562760763,4.66972379157559
1,1970,1970,0.00975816422120591,4.8031293971056
1,1971,1971,0.00936040913993927,5.22894929350904
1,1972,1972,0.00948090665000529,5.64578483629475
1,1973,1973,0.0103744672401431,5.64405756336281
1,1974,1974,0.010527120648664,6.30403259496529
1,1975,1975,0.0106659633690346,5.81016325923697
1,1976,1976,0.0102030745567931,6.19886332770066
1,1977,1977,0.00975221263206285,4.88615284816666
1,1978,1978,0.00929466810491513,4.42653970872711
1,1979,1979,0.00867148807965274,4.35706070511776
1,1980,1980,0.00955354567958218,5.06515703610641
1,1981,1981,0.00967244794869576,6.08661933124943
1,1982,1982,0.00972622560720252,6.12360045034935
1,1983,1983,0.0107534642913749,5.26990327304848
1,1984,1984,0.0093366362407397,5.33771151872828
1,1985,1985,0.0118629376038826,6.00922116373036
1,1986,1986,0.00944662183664533,4.96893394196603
1,1987,1987,0.00946296773768457,4.93386127559254
1,1988,1988,0.0094094001113053,4.87149218216179
1,1989,1989,0.00937453949984124,5.11583450880868
1,1990,1990,0.00919374448655445,5.8715695457418
1,1991,1991,0.00925812030051882,5.1507942697603
1,1992,1992,0.00889506053320657,4.58535565455263
1,1993,1993,0.0100256823247658,5.68409178514799
1,1994,1994,0.00941254207562641,5.90965166064442
1,1995,1995,0.0091980927099199,4.81135640159935
1,1996,1996,0.00922052128936519,4.87581449520175
1,1997,1997,0.00964063798639367,5.42574888757149
1,1998,1998,0.0100589092914133,5.96505564511263
1,1999,1999,0.0108014137144034,6.12917686153432
1,2000,2000,0.0107271726754172,5.21675719493101
1,2001,2001,0.00972767577309966,5.44883607651977
1,2002,2002,0.00965177926940373,5.67715357163775
1,2003,2003,0.0110053372884531,6.44435194730464
1,2004,2004,0.00955595721859948,5.44020079996393
1,2005,2005,0.00990712717151106,5.02439873130713
1,2006,2006,0.00863062716176541,4.8483693381049
1,2007,2007,0.00946196554635042,4.95162840942749
1,2008,2008,0.00958086807170204,5.83473566998375
1,2009,2009,0.0098573136533328,4.83516942542469
1,2010,2010,0.00906732011915394,4.95043513589663
1,2011,2011,0.0096751958894638,5.103600906581
1,2012,2012,0.00949624202920176,4.87535909128481
1,2013,2013,0.00941563365735786,4.61026227405584
1,2014,2014,0.00847217998199243,4.98644941529346
1,2015,2015,0.00946906686236852,5.37438630237134
1,2016,2016,0.00833885238523221,4.58011677298999
1,2017,2017,0.00878619219803646,4.24939476767081
1,2018,2018,0.00801951463894351,4.25168551638217
1,2019,2019,0.00835876490359796,3.96232009667528
1,2020,2020,0.00883013720218958,4.11628465190119
1,2021,2021,0.0110219912483975,6.40060436640018
1,2022,2022,0.0108256238891682,6.62893978091139
1,2023,2023,0.0107341521170298,6.09141398297885
1,2024,2024,0.0110727278714609,5.83766577709261
1,2025,2025,0.00984347038154279,5.21606951593994
1,2026,2026,0.00993018146301543,5.81295700543691
1,2027,2027,0.00963352342899876,6.14667888320366
