".chain",".iteration",".draw","treatment","t.a","t.h"
2,2030,9530,"urc_medium",0.0255051400769544,48.0828284744162
2,2030,9530,"urc_small",0.0200202072253191,3.13957215905186
2,2031,9531,"urc_large",0.0165101012628282,361.729349268256
2,2031,9531,"urc_medium",0.0212316116855944,25.1724874805624
2,2031,9531,"urc_small",0.0167918581831452,4.41209547215778
2,2032,9532,"urc_large",0.0181055035244618,286.547566869183
2,2032,9532,"urc_medium",0.0210265820166662,24.3818869540971
2,2032,9532,"urc_small",0.0183290927167276,1.66152233948842
2,2033,9533,"urc_large",0.0186304354315454,427.898129930321
2,2033,9533,"urc_medium",0.0262698554257224,55.4414274166219
2,2033,9533,"urc_small",0.0141756949915162,1.91087431741029
2,2034,9534,"urc_large",0.025817762219475,131.432929952407
2,2034,9534,"urc_medium",0.0188227843914388,70.972192595128
2,2034,9534,"urc_small",0.0142378141596898,3.43363495796803
2,2035,9535,"urc_large",0.0244567077493609,169.399483931578
2,2035,9535,"urc_medium",0.0173187215183363,31.212546521532
2,2035,9535,"urc_small",0.0161290215422797,2.89440398919459
2,2036,9536,"urc_large",0.0149253769711089,66.4602821891002
2,2036,9536,"urc_medium",0.0149667729363258,30.4559523750521
2,2036,9536,"urc_small",0.02128890811976,2.37577072110505
2,2037,9537,"urc_large",0.0129452372997355,249.291606724329
2,2037,9537,"urc_medium",0.0180491714570664,24.4592512829658
2,2037,9537,"urc_small",0.0126121806683014,1.36741281720305
2,2038,9538,"urc_large",0.0162009851238136,165.5075163285
2,2038,9538,"urc_medium",0.0210394381990372,62.2316133205209
2,2038,9538,"urc_small",0.0143406183188504,1.77633643983099
2,2039,9539,"urc_large",0.0180847162019658,327.527181864926
2,2039,9539,"urc_medium",0.0177977469286743,18.941203174499
2,2039,9539,"urc_small",0.0150575790007463,2.42181327552133
2,2040,9540,"urc_large",0.0116641834476401,188.540727982268
2,2040,9540,"urc_medium",0.0129858376821343,28.8882564486996
2,2040,9540,"urc_small",0.0155465960417063,2.86676385387721
2,2041,9541,"urc_large",0.0188732752918974,208.356072306897
2,2041,9541,"urc_medium",0.0230096189648733,28.8263448476227
2,2041,9541,"urc_small",0.0158862988640439,2.72286519769399
2,2042,9542,"urc_large",0.0129540185768225,92.5959372221403
2,2042,9542,"urc_medium",0.0372414551398174,9.18689383667359
2,2042,9542,"urc_small",0.0224703625165259,9.89821859022866
2,2043,9543,"urc_large",0.0165941473947512,228.662847993092
2,2043,9543,"urc_medium",0.032641587875829,31.7473861832942
2,2043,9543,"urc_small",0.0213002456594984,0.942097643201065
2,2044,9544,"urc_large",0.0197439065649446,313.293353979689
2,2044,9544,"urc_medium",0.0230485989834939,31.8127246141279
2,2044,9544,"urc_small",0.0191180660662372,3.16693699458483
2,2045,9545,"urc_large",0.0205450924780219,548.695743030474
2,2045,9545,"urc_medium",0.0184912619309977,45.8575736747238
2,2045,9545,"urc_small",0.0267317695358809,1.4817670697381
2,2046,9546,"urc_large",0.0228398220221446,307.022965417811
2,2046,9546,"urc_medium",0.0261311390953286,104.361820249831
2,2046,9546,"urc_small",0.0227430271082948,0.990979501083695
2,2047,9547,"urc_large",0.0313999523160504,296.956606840459
2,2047,9547,"urc_medium",0.019137117937045,33.4925737079261
2,2047,9547,"urc_small",0.0239285073637682,3.95671136293633
2,2048,9548,"urc_large",0.0234483197320954,826.487017147032
2,2048,9548,"urc_medium",0.0195320095154692,60.3066710945535
2,2048,9548,"urc_small",0.0206535594000078,2.71749315262297
2,2049,9549,"urc_large",0.0247673761092789,376.486944996044
2,2049,9549,"urc_medium",0.0230250813592727,50.2875711320715
2,2049,9549,"urc_small",0.0241226867501655,3.11367406075462
2,2050,9550,"urc_large",0.0186366631966218,231.335631144089
2,2050,9550,"urc_medium",0.016038480658472,39.2098125613254
2,2050,9550,"urc_small",0.0214330765564241,4.48541769788583
2,2051,9551,"urc_large",0.0216369394391943,396.8734250634
2,2051,9551,"urc_medium",0.0167559093694811,32.9461342880367
2,2051,9551,"urc_small",0.0264799878323808,2.9920042929469
2,2052,9552,"urc_large",0.0168800137831724,311.468220146898
2,2052,9552,"urc_medium",0.0224476641784396,64.210928734373
2,2052,9552,"urc_small",0.0209677706293811,2.49049457745734
2,2053,9553,"urc_large",0.0187679982912755,148.178721027428
2,2053,9553,"urc_medium",0.0213453521885801,31.250501673576
2,2053,9553,"urc_small",0.0283340523454511,1.38152648447891
2,2054,9554,"urc_large",0.0150508033829705,171.085876222498
2,2054,9554,"urc_medium",0.0211907711519395,44.4684499618205
2,2054,9554,"urc_small",0.0231818195020948,4.26170725694383
2,2055,9555,"urc_large",0.012533653049436,126.475474575253
2,2055,9555,"urc_medium",0.0177240992031503,77.1394914973297
2,2055,9555,"urc_small",0.01538100268866,4.06210301996677
2,2056,9556,"urc_large",0.0198629127171387,425.420325398044
2,2056,9556,"urc_medium",0.0177304921645102,53.1835528086617
2,2056,9556,"urc_small",0.019602202011372,2.13244024786594
2,2057,9557,"urc_large",0.0192561195321557,188.688520844981
2,2057,9557,"urc_medium",0.0203198181513976,52.4372063539739
2,2057,9557,"urc_small",0.0186961935021835,1.58546234201802
2,2058,9558,"urc_large",0.0191712122069192,224.742219926094
2,2058,9558,"urc_medium",0.0209110669688804,46.7170925416427
2,2058,9558,"urc_small",0.018730304562814,2.74202107061084
2,2059,9559,"urc_large",0.0193772372596447,209.833720312896
2,2059,9559,"urc_medium",0.0181752083734503,30.3089912109517
2,2059,9559,"urc_small",0.020047283187362,3.14584164461841
2,2060,9560,"urc_large",0.0187116465408148,52.9107929676158
2,2060,9560,"urc_medium",0.0199084516823431,40.3500319276714
2,2060,9560,"urc_small",0.0185392262500998,1.34280360202563
2,2061,9561,"urc_large",0.0201792540581926,168.826323560216
2,2061,9561,"urc_medium",0.0199453011468584,81.4731799183483
2,2061,9561,"urc_small",0.0190233769718286,2.69757615515653
2,2062,9562,"urc_large",0.0192402799930927,144.595866801018
2,2062,9562,"urc_medium",0.0215324100934117,78.7740832669799
2,2062,9562,"urc_small",0.0196605533719039,5.62207995251256
2,2063,9563,"urc_large",0.0186054659584126,472.277188848996
2,2063,9563,"urc_medium",0.022387681252768,41.5002626948443
2,2063,9563,"urc_small",0.0193753604086646,2.9435150009082
2,2064,9564,"urc_large",0.0175267461687395,323.120495946096
2,2064,9564,"urc_medium",0.0175554620054692,52.3495524056031
2,2064,9564,"urc_small",0.0211209610977137,3.54295930057514
2,2065,9565,"urc_large",0.0144940261023089,247.598741352911
2,2065,9565,"urc_medium",0.0333030608385351,35.6290495732968
2,2065,9565,"urc_small",0.0227470404131432,2.6277348745476
2,2066,9566,"urc_large",0.0128380367320431,186.168769703809
2,2066,9566,"urc_medium",0.0322157115128729,10.8477031144919
2,2066,9566,"urc_small",0.0204297548065572,1.24130444290764
2,2067,9567,"urc_large",0.0146715227355609,446.160215870228
2,2067,9567,"urc_medium",0.026927149737756,104.031303932116
2,2067,9567,"urc_small",0.0214915786650202,1.13944769135288
2,2068,9568,"urc_large",0.0120275099288083,440.542540289671
2,2068,9568,"urc_medium",0.0217010193968814,90.4153834979972
2,2068,9568,"urc_small",0.0192982272319512,7.08278220477221
2,2069,9569,"urc_large",0.0178961971491558,760.020339055784
2,2069,9569,"urc_medium",0.0220235711086082,28.4250895763226
2,2069,9569,"urc_small",0.0209402462627699,1.87826261981692
2,2070,9570,"urc_large",0.0180776982703446,91.2646954792447
2,2070,9570,"urc_medium",0.0244458637076471,189.897402985945
2,2070,9570,"urc_small",0.0189236700058694,5.81501758299379
2,2071,9571,"urc_large",0.0160714478501971,70.1497841948397
2,2071,9571,"urc_medium",0.0241965399262851,54.214478328184
2,2071,9571,"urc_small",0.0187124350272172,2.39261995861328
2,2072,9572,"urc_large",0.0141099843334557,176.399257936355
2,2072,9572,"urc_medium",0.0240125793803901,85.2649893539135
2,2072,9572,"urc_small",0.0172838585645593,5.11210660114798
2,2073,9573,"urc_large",0.0143651581450163,159.311419971015
2,2073,9573,"urc_medium",0.0236604293047352,20.292418807435
2,2073,9573,"urc_small",0.0193343828154459,7.40627437650453
2,2074,9574,"urc_large",0.0123739631382135,252.298076463289
2,2074,9574,"urc_medium",0.0261675080096179,51.152158309844
2,2074,9574,"urc_small",0.0230201748500794,2.77597287118886
2,2075,9575,"urc_large",0.0197708873271169,698.764783201211
2,2075,9575,"urc_medium",0.0316282460999929,43.8506542118358
2,2075,9575,"urc_small",0.0207819794150177,5.87135844712442
2,2076,9576,"urc_large",0.0219597265721544,239.779382049243
2,2076,9576,"urc_medium",0.0271386926631904,85.6440806153534
2,2076,9576,"urc_small",0.0249800675593226,1.48193941656822
2,2077,9577,"urc_large",0.0268358757481245,652.761852367484
2,2077,9577,"urc_medium",0.0226465397174034,23.3659212582821
2,2077,9577,"urc_small",0.023835521441395,4.26450379316147
2,2078,9578,"urc_large",0.0229974037661532,264.073029713137
2,2078,9578,"urc_medium",0.0271972860436791,49.7185404733878
2,2078,9578,"urc_small",0.0179348020928644,2.58925230816046
2,2079,9579,"urc_large",0.0265585197884105,219.821764894
2,2079,9579,"urc_medium",0.0322699599520819,65.4106398759794
2,2079,9579,"urc_small",0.0166823320451733,1.46550601183407
2,2080,9580,"urc_large",0.0274535310969038,201.682078084857
2,2080,9580,"urc_medium",0.0283738567481212,63.4065019934278
2,2080,9580,"urc_small",0.0212002957785838,2.87313709172794
2,2081,9581,"urc_large",0.0265426718685934,276.432699205798
2,2081,9581,"urc_medium",0.0244669014674649,61.6249831260914
2,2081,9581,"urc_small",0.0228514600074507,3.26668397515894
2,2082,9582,"urc_large",0.0304244149242977,92.9791826692727
2,2082,9582,"urc_medium",0.0272651303032456,57.4450712635091
2,2082,9582,"urc_small",0.0229163813351606,4.92693683997811
2,2083,9583,"urc_large",0.0254533188046939,417.84395455527
2,2083,9583,"urc_medium",0.0242799865243135,19.6518826485223
2,2083,9583,"urc_small",0.0249294529695883,3.94100539680599
2,2084,9584,"urc_large",0.0238313513875183,520.533371154452
2,2084,9584,"urc_medium",0.0343786592918305,74.5146650580604
2,2084,9584,"urc_small",0.0215465810973774,4.23023712164177
2,2085,9585,"urc_large",0.0212506512670306,34.6073099935043
2,2085,9585,"urc_medium",0.0350921454222728,86.6355087782802
2,2085,9585,"urc_small",0.0225522870975452,1.92226090339664
2,2086,9586,"urc_large",0.0314547102489653,609.505096225836
2,2086,9586,"urc_medium",0.0436897010017756,160.760482805895
2,2086,9586,"urc_small",0.0206637341974056,2.20936465630386
2,2087,9587,"urc_large",0.0338436328287797,281.229229328165
2,2087,9587,"urc_medium",0.034112635186651,69.0996994376191
2,2087,9587,"urc_small",0.016841228429383,1.55160647109411
2,2088,9588,"urc_large",0.0286071007274138,379.128042016907
2,2088,9588,"urc_medium",0.0248000359033125,34.0241247591641
2,2088,9588,"urc_small",0.0206738277053685,5.5996935935031
2,2089,9589,"urc_large",0.0249029312531772,326.150146442554
2,2089,9589,"urc_medium",0.0253174994168449,24.1116313329659
2,2089,9589,"urc_small",0.0241209989920824,6.35690778835708
2,2090,9590,"urc_large",0.0240693998194888,93.9390271580078
2,2090,9590,"urc_medium",0.022741102309465,31.2738032705546
2,2090,9590,"urc_small",0.0230886824768273,2.18247128364988
2,2091,9591,"urc_large",0.0225664584936139,180.739149365433
2,2091,9591,"urc_medium",0.0257771181512683,34.6366266699955
2,2091,9591,"urc_small",0.0216602025420803,3.13077289591585
2,2092,9592,"urc_large",0.0226514561471652,155.972662188083
2,2092,9592,"urc_medium",0.0207332653696254,51.8441976346343
2,2092,9592,"urc_small",0.0212562218389522,3.64394264028584
2,2093,9593,"urc_large",0.021029317934413,338.332158727771
2,2093,9593,"urc_medium",0.0209878768687836,37.2138914605108
2,2093,9593,"urc_small",0.0194528852469728,4.28078454742638
2,2094,9594,"urc_large",0.0213114610986332,248.81430224435
2,2094,9594,"urc_medium",0.0203655031817353,37.3850503845792
2,2094,9594,"urc_small",0.0199203485715407,2.74977654242719
2,2095,9595,"urc_large",0.0196571820041326,204.161513794421
2,2095,9595,"urc_medium",0.0212546799970243,35.0615076635613
2,2095,9595,"urc_small",0.0188489839653605,2.04679994767241
2,2096,9596,"urc_large",0.0192193179613144,133.909872281377
2,2096,9596,"urc_medium",0.022233365823466,38.2353611712054
2,2096,9596,"urc_small",0.0188506631971237,5.05765611855412
2,2097,9597,"urc_large",0.0185044570515911,143.635006794223
2,2097,9597,"urc_medium",0.022648475488882,49.2510096358733
2,2097,9597,"urc_small",0.0197188032794728,3.24628239616412
2,2098,9598,"urc_large",0.0170844055612793,140.919540178617
2,2098,9598,"urc_medium",0.024108652795936,34.2407421709229
2,2098,9598,"urc_small",0.0205339638445008,1.22085434641519
2,2099,9599,"urc_large",0.020459489417752,129.882283366495
2,2099,9599,"urc_medium",0.0211190421164216,38.8390037757293
2,2099,9599,"urc_small",0.0201581565280203,1.98547874193894
2,2100,9600,"urc_large",0.0214345164025998,490.500224985456
2,2100,9600,"urc_medium",0.0235207734273332,38.4885573160405
2,2100,9600,"urc_small",0.0195367336184782,3.5147809606802
2,2101,9601,"urc_large",0.021083357882342,95.9580585269365
2,2101,9601,"urc_medium",0.0229335575657351,42.1454546981312
2,2101,9601,"urc_small",0.0225488605556127,2.94453295436096
2,2102,9602,"urc_large",0.0211431935759613,365.107532788015
2,2102,9602,"urc_medium",0.0200151384835781,27.5029009809438
2,2102,9602,"urc_small",0.0223615085249686,5.18799667945781
2,2103,9603,"urc_large",0.0210370557657559,228.723598626859
2,2103,9603,"urc_medium",0.0190196844457196,64.6009889190841
2,2103,9603,"urc_small",0.0200577941270845,3.06455923776479
2,2104,9604,"urc_large",0.0203763318888182,306.635332789339
2,2104,9604,"urc_medium",0.0193917823182902,37.2423630515032
2,2104,9604,"urc_small",0.0215848590534495,5.46293081217023
2,2105,9605,"urc_large",0.0205939892094039,291.637569967807
2,2105,9605,"urc_medium",0.0205064222516178,43.1537082860399
2,2105,9605,"urc_small",0.0214231096338074,4.83257013916764
2,2106,9606,"urc_large",0.0179491158092744,184.878808752756
2,2106,9606,"urc_medium",0.0245400868084337,37.515752727398
2,2106,9606,"urc_small",0.0213801759912339,3.83683699848164
2,2107,9607,"urc_large",0.0187921562072205,166.523525883555
2,2107,9607,"urc_medium",0.0246094276808748,95.5192533500168
2,2107,9607,"urc_small",0.0224847220027891,2.33868506139088
2,2108,9608,"urc_large",0.0219575511006957,116.711051447538
2,2108,9608,"urc_medium",0.0247853560126844,70.994742063598
2,2108,9608,"urc_small",0.0229066358175453,4.5278197297576
2,2109,9609,"urc_large",0.0213906967887519,181.837373990409
2,2109,9609,"urc_medium",0.0220530133699772,35.8277452190249
2,2109,9609,"urc_small",0.0240628751785363,4.57037608500818
2,2110,9610,"urc_large",0.0226485686411396,123.617920155686
2,2110,9610,"urc_medium",0.0219294683258297,41.2427901097277
2,2110,9610,"urc_small",0.0243387442977086,2.76458756215019
2,2111,9611,"urc_large",0.0254490057157056,124.402602673931
2,2111,9611,"urc_medium",0.0207300306528162,52.5214735088262
2,2111,9611,"urc_small",0.023789946905289,3.4747820414373
2,2112,9612,"urc_large",0.0256769693821354,147.60385945525
2,2112,9612,"urc_medium",0.023408261291641,32.5551671852184
2,2112,9612,"urc_small",0.0220716403608963,2.75326608258681
2,2113,9613,"urc_large",0.0249049703576581,487.504790862086
2,2113,9613,"urc_medium",0.023527218328497,46.3083203348802
2,2113,9613,"urc_small",0.0228593310999297,2.17847345142735
2,2114,9614,"urc_large",0.0233415562479424,262.933265225856
2,2114,9614,"urc_medium",0.0200929930516742,14.8455526929804
2,2114,9614,"urc_small",0.0222493633945211,3.31128573410518
2,2115,9615,"urc_large",0.0241363854659296,407.00677387262
2,2115,9615,"urc_medium",0.0207640003275901,57.0496075264083
2,2115,9615,"urc_small",0.0219689934760804,3.69116403989838
2,2116,9616,"urc_large",0.0270556740151952,179.668754662669
2,2116,9616,"urc_medium",0.0241986284877411,35.3110067477467
2,2116,9616,"urc_small",0.0255448609279079,1.75930643703953
2,2117,9617,"urc_large",0.028352644602402,186.547771140524
2,2117,9617,"urc_medium",0.0295373770752503,25.6164451166469
2,2117,9617,"urc_small",0.0205758882382804,2.68207400911389
2,2118,9618,"urc_large",0.0292226246922018,266.912443206434
2,2118,9618,"urc_medium",0.0327440258501526,34.2897653925638
2,2118,9618,"urc_small",0.0246086992866033,3.13280702099967
2,2119,9619,"urc_large",0.0318258988669701,106.728499182442
2,2119,9619,"urc_medium",0.0300209481623671,49.4138180663542
2,2119,9619,"urc_small",0.0240030999224774,4.65823383842961
2,2120,9620,"urc_large",0.0289853310798343,109.643939760332
2,2120,9620,"urc_medium",0.0266335024866555,42.9564945580361
2,2120,9620,"urc_small",0.0273844519447807,7.75530057690897
2,2121,9621,"urc_large",0.0260112538979364,220.261736830682
2,2121,9621,"urc_medium",0.0245661779643687,59.1039490481504
2,2121,9621,"urc_small",0.0235395523476992,4.64425794177103
2,2122,9622,"urc_large",0.0250925122594231,252.575435059206
2,2122,9622,"urc_medium",0.0239811775622681,25.6038381578361
2,2122,9622,"urc_small",0.0250796379175605,3.39831295347461
2,2123,9623,"urc_large",0.0217387571008463,155.325073266046
2,2123,9623,"urc_medium",0.0266297430876815,30.5543727166794
2,2123,9623,"urc_small",0.0230093980646601,4.63225489184873
2,2124,9624,"urc_large",0.0210807593906466,220.720169987593
2,2124,9624,"urc_medium",0.0243171767592148,46.0671298718309
2,2124,9624,"urc_small",0.0221081700484418,2.86589005971163
2,2125,9625,"urc_large",0.0243737183680806,531.966780871413
2,2125,9625,"urc_medium",0.0225347400520738,39.1654954808436
2,2125,9625,"urc_small",0.0236417334205879,4.01534066237848
2,2126,9626,"urc_large",0.0207540486508882,146.232288726962
2,2126,9626,"urc_medium",0.0253366025811935,31.2985338380953
2,2126,9626,"urc_small",0.0204798342439,5.26541974890656
2,2127,9627,"urc_large",0.0211619044710221,298.231839669431
2,2127,9627,"urc_medium",0.0168610847898652,15.0964812116417
2,2127,9627,"urc_small",0.0245564858676074,2.01287386016362
2,2128,9628,"urc_large",0.0256628567356632,159.2617108825
2,2128,9628,"urc_medium",0.0186710312303992,28.9331456163827
2,2128,9628,"urc_small",0.0205731548077477,5.51856763933199
2,2129,9629,"urc_large",0.025416917046049,391.067377872632
2,2129,9629,"urc_medium",0.0195482754932021,17.3656006844907
2,2129,9629,"urc_small",0.0181953364442364,5.38716292500528
2,2130,9630,"urc_large",0.0313903326865186,211.128955845664
2,2130,9630,"urc_medium",0.0184483479690773,23.0519206214114
2,2130,9630,"urc_small",0.0247374389894254,4.01281317400968
2,2131,9631,"urc_large",0.0256981179844682,151.554657919356
2,2131,9631,"urc_medium",0.0186925086881133,44.0592040777701
2,2131,9631,"urc_small",0.0185010799054264,5.75149916158808
2,2132,9632,"urc_large",0.0193908949566503,81.769491585492
2,2132,9632,"urc_medium",0.0205245208046112,31.7793200731733
2,2132,9632,"urc_small",0.0207529280571826,0.876343973484497
2,2133,9633,"urc_large",0.0217931272200871,355.577638863948
2,2133,9633,"urc_medium",0.0164364833129875,24.0913544499201
2,2133,9633,"urc_small",0.023883368288404,2.38307123927387
2,2134,9634,"urc_large",0.0185154362324061,196.064604117259
2,2134,9634,"urc_medium",0.0164392608909686,64.237918376364
2,2134,9634,"urc_small",0.0262828644304784,4.04953416893216
2,2135,9635,"urc_large",0.0215274325536094,204.546214349696
2,2135,9635,"urc_medium",0.015770235840787,91.27031140443
2,2135,9635,"urc_small",0.0148760853349367,5.46631611628234
2,2136,9636,"urc_large",0.0234717405780487,126.923983989659
2,2136,9636,"urc_medium",0.016843266074518,56.7564405725689
2,2136,9636,"urc_small",0.0177294031143386,1.73025617711182
2,2137,9637,"urc_large",0.0194958609279292,589.865644057629
2,2137,9637,"urc_medium",0.0157331817565019,38.0984481702955
2,2137,9637,"urc_small",0.0185096623913969,2.15427094687017
2,2138,9638,"urc_large",0.0194870097499918,230.958526193675
2,2138,9638,"urc_medium",0.0218464942094784,26.5515128274242
2,2138,9638,"urc_small",0.0168077567821037,3.79560206158296
2,2139,9639,"urc_large",0.0211668030921829,276.315955434156
2,2139,9639,"urc_medium",0.0218346728063607,57.3633610424226
2,2139,9639,"urc_small",0.0204026083204245,3.19471683914641
2,2140,9640,"urc_large",0.0262428816038764,725.808861900367
2,2140,9640,"urc_medium",0.0199984029579753,16.7400683664235
2,2140,9640,"urc_small",0.0231278259140044,3.15968501466821
2,2141,9641,"urc_large",0.014680395519192,146.065697613187
2,2141,9641,"urc_medium",0.0142832311522766,33.0949070135449
2,2141,9641,"urc_small",0.0184015303929118,1.05542963592038
2,2142,9642,"urc_large",0.0158392067616276,193.629528889922
2,2142,9642,"urc_medium",0.0159208057287395,19.2813152214464
2,2142,9642,"urc_small",0.0265872077987905,2.21702202944969
2,2143,9643,"urc_large",0.0112130283781602,116.197349056038
2,2143,9643,"urc_medium",0.0280413654537155,21.6948385795743
2,2143,9643,"urc_small",0.0196911676232797,3.60291211547013
2,2144,9644,"urc_large",0.00869688046949455,135.438629096145
2,2144,9644,"urc_medium",0.0190985415025539,12.8929826500587
2,2144,9644,"urc_small",0.0275994708836987,2.8226002577187
2,2145,9645,"urc_large",0.00656127269145105,82.4993877617326
2,2145,9645,"urc_medium",0.0159234799729768,28.0302555553709
2,2145,9645,"urc_small",0.0248510660151479,5.95271341342817
2,2146,9646,"urc_large",0.00544145951336742,144.219343245355
2,2146,9646,"urc_medium",0.0116697777633749,16.3190660098845
2,2146,9646,"urc_small",0.0226314948054539,2.30264407900482
2,2147,9647,"urc_large",0.0188261430524358,148.006801305326
2,2147,9647,"urc_medium",0.00823740106074716,27.0192481908311
2,2147,9647,"urc_small",0.0235450401546006,2.08534550456111
2,2148,9648,"urc_large",0.0130942604825976,244.730660552824
2,2148,9648,"urc_medium",0.00392450074308845,12.6681847409414
2,2148,9648,"urc_small",0.0202841378365125,3.37610940238247
2,2149,9649,"urc_large",0.0122468291909754,258.647102626721
2,2149,9649,"urc_medium",0.0065975860104497,44.2978801082187
2,2149,9649,"urc_small",0.0169147319259124,2.32755399811343
2,2150,9650,"urc_large",0.0117605408439515,215.472493799213
2,2150,9650,"urc_medium",0.0224178376882501,71.7402329299123
2,2150,9650,"urc_small",0.020711563175868,1.74672229246755
2,2151,9651,"urc_large",0.0205152923878324,318.255181925063
2,2151,9651,"urc_medium",0.0219338826923906,67.7702760829581
2,2151,9651,"urc_small",0.0207992997825921,4.60004134400795
2,2152,9652,"urc_large",0.01907514110018,218.760248074352
2,2152,9652,"urc_medium",0.017695447422322,30.4090847865331
2,2152,9652,"urc_small",0.020568107622911,3.82333175354096
2,2153,9653,"urc_large",0.017120771499666,65.8528049462783
2,2153,9653,"urc_medium",0.0232632407650693,25.6234763707216
2,2153,9653,"urc_small",0.0148136480331927,4.77408100202155
2,2154,9654,"urc_large",0.0126005069599651,284.38400655681
2,2154,9654,"urc_medium",0.0174857440841461,27.6980284488352
2,2154,9654,"urc_small",0.017373305859186,4.17520353235044
2,2155,9655,"urc_large",0.00999933180614698,130.994793942591
2,2155,9655,"urc_medium",0.0173988802838828,77.5821443609953
2,2155,9655,"urc_small",0.0171664982707335,4.40693081131856
2,2156,9656,"urc_large",0.0123271839109704,289.15889715022
2,2156,9656,"urc_medium",0.0192874999800088,59.103020672894
2,2156,9656,"urc_small",0.0255950119207425,3.69371679971107
2,2157,9657,"urc_large",0.0114288688964865,176.071424622119
2,2157,9657,"urc_medium",0.0142085912189783,23.8453340620743
2,2157,9657,"urc_small",0.0225743415245568,5.0885624156911
2,2158,9658,"urc_large",0.0136501812512141,242.093087682638
2,2158,9658,"urc_medium",0.017939284696745,46.9263660162619
2,2158,9658,"urc_small",0.0211347474941698,2.50235505569323
2,2159,9659,"urc_large",0.0105681365183583,215.765595250324
2,2159,9659,"urc_medium",0.0197017556725427,55.4425601955874
2,2159,9659,"urc_small",0.0202097240873397,2.62296700438368
2,2160,9660,"urc_large",0.00671842280289361,358.015230223076
2,2160,9660,"urc_medium",0.0133347540009178,46.6255933926265
2,2160,9660,"urc_small",0.0180943366512439,3.36005462263147
2,2161,9661,"urc_large",0.00863045225891683,476.362197265975
2,2161,9661,"urc_medium",0.0207274005790844,28.934857683717
2,2161,9661,"urc_small",0.0175875651819616,2.89965777460348
2,2162,9662,"urc_large",0.0105478658504078,566.190877095527
2,2162,9662,"urc_medium",0.0156652997149628,98.5375082796498
2,2162,9662,"urc_small",0.0199958122372437,12.1499869664676
2,2163,9663,"urc_large",0.0116622133600957,290.979113318904
2,2163,9663,"urc_medium",0.0105818593886149,44.7971713707872
2,2163,9663,"urc_small",0.0232280389236852,1.93612808529249
2,2164,9664,"urc_large",0.0200275190689228,539.639862537906
2,2164,9664,"urc_medium",0.00825216028500764,63.7820756118592
2,2164,9664,"urc_small",0.0149259039375095,2.40969779202796
2,2165,9665,"urc_large",0.0171038888838704,636.101554330081
2,2165,9665,"urc_medium",0.00879141419210173,33.0401000266477
2,2165,9665,"urc_small",0.0210986053825017,2.19139839298686
2,2166,9666,"urc_large",0.0155329980965139,229.877372330504
2,2166,9666,"urc_medium",0.0147588069069819,40.5800310062601
2,2166,9666,"urc_small",0.01908042230014,7.4594578319956
2,2167,9667,"urc_large",0.0184192328543179,164.597523397349
2,2167,9667,"urc_medium",0.0223520230477244,17.2189392232909
2,2167,9667,"urc_small",0.0195667955356509,10.8780729113757
2,2168,9668,"urc_large",0.0141933610461765,347.415160062902
2,2168,9668,"urc_medium",0.0250257160894611,68.3516981283174
2,2168,9668,"urc_small",0.0210635026089698,3.78436543095517
2,2169,9669,"urc_large",0.0135469294514737,330.325029747369
2,2169,9669,"urc_medium",0.0193232648162997,44.9496366065466
2,2169,9669,"urc_small",0.0201553956957258,5.79192422362683
2,2170,9670,"urc_large",0.00917731243668762,1023.10712201427
2,2170,9670,"urc_medium",0.0188324826193131,18.112077542039
2,2170,9670,"urc_small",0.0263916184555024,5.30258012434498
2,2171,9671,"urc_large",0.01226365627059,245.049472315459
2,2171,9671,"urc_medium",0.0208659637242375,85.0905863939292
2,2171,9671,"urc_small",0.0229599518518845,7.01749828987554
2,2172,9672,"urc_large",0.00864045179860503,644.105624311197
2,2172,9672,"urc_medium",0.0219291565702589,81.5385399982578
2,2172,9672,"urc_small",0.0238251029719861,1.42807217034935
2,2173,9673,"urc_large",0.0135638542592317,308.407221994835
2,2173,9673,"urc_medium",0.019539890553658,18.6231749885293
2,2173,9673,"urc_small",0.021737442511791,1.69173187690723
2,2174,9674,"urc_large",0.0169923963706026,67.4417334330374
2,2174,9674,"urc_medium",0.0310436361872518,41.4151584198781
2,2174,9674,"urc_small",0.0229910840881785,4.74914157072257
2,2175,9675,"urc_large",0.0178421644563568,139.695874834452
2,2175,9675,"urc_medium",0.026155381150993,40.4407917711059
2,2175,9675,"urc_small",0.022546189071203,5.7345679273309
2,2176,9676,"urc_large",0.0192988338155125,281.534186067058
2,2176,9676,"urc_medium",0.0184084112609349,43.0426506234408
2,2176,9676,"urc_small",0.0241503471730316,4.69785341612864
2,2177,9677,"urc_large",0.0166891247977073,134.919267440213
2,2177,9677,"urc_medium",0.0172033717508647,29.6379440147712
2,2177,9677,"urc_small",0.022157185484376,2.50642180718318
2,2178,9678,"urc_large",0.0168760240963186,146.284953995957
2,2178,9678,"urc_medium",0.0169543889259746,84.9850695332042
2,2178,9678,"urc_small",0.0246908644461645,4.78623181997308
2,2179,9679,"urc_large",0.0164064390161012,271.335753887004
2,2179,9679,"urc_medium",0.0150899672324307,58.2173381554144
2,2179,9679,"urc_small",0.0270811255816579,3.53489241425024
2,2180,9680,"urc_large",0.013159984124253,252.385438627379
2,2180,9680,"urc_medium",0.0192463902944562,36.9794203968457
2,2180,9680,"urc_small",0.0232386321090059,2.68189039256521
