campus,method,year,month,day,site,side,zone,transect,depth,MPAGroup,MPA_STATUS,RESERVE,MLPA_REGN,REGION,SUBREGION,LAT_WGS84,LON_WGS84,YEAR_MPA
UCSB,SBTL_SWATH,2013,8,19,HORSESHOE_REEF,E,MID,2,7.6,Campus Point SMCA (No-Take),reference,OUT,SCSR,Mainland - SB,Campus Pt,34.38945,-119.544767,0
UCSB,SBTL_SWATH,2013,8,7,HORSESHOE_REEF,E,OUTER,1,10.55,Campus Point SMCA (No-Take),reference,OUT,SCSR,Mainland - SB,Campus Pt,34.38945,-119.544767,0
UCSB,SBTL_SWATH,2013,8,7,HORSESHOE_REEF,E,OUTER,2,10.4,Campus Point SMCA (No-Take),reference,OUT,SCSR,Mainland - SB,Campus Pt,34.38945,-119.544767,0
UCSB,SBTL_SWATH,2013,8,7,HORSESHOE_REEF,W,INNER,1,8.65,Campus Point SMCA (No-Take),reference,OUT,SCSR,Mainland - SB,Campus Pt,34.391733,-119.5577,0
UCSB,SBTL_SWATH,2013,8,7,HORSESHOE_REEF,W,INNER,2,8.35,Campus Point SMCA (No-Take),reference,OUT,SCSR,Mainland - SB,Campus Pt,34.391733,-119.5577,0
UCSB,SBTL_SWATH,2013,8,19,HORSESHOE_REEF,W,MID,1,8.95,Campus Point SMCA (No-Take),reference,OUT,SCSR,Mainland - SB,Campus Pt,34.391733,-119.5577,0
UCSB,SBTL_SWATH,2013,8,19,HORSESHOE_REEF,W,MID,2,9.8,Campus Point SMCA (No-Take),reference,OUT,SCSR,Mainland - SB,Campus Pt,34.391733,-119.5577,0
UCSB,SBTL_SWATH,2013,8,7,HORSESHOE_REEF,W,OUTER,1,13.1,Campus Point SMCA (No-Take),reference,OUT,SCSR,Mainland - SB,Campus Pt,34.391733,-119.5577,0
UCSB,SBTL_SWATH,2013,8,7,HORSESHOE_REEF,W,OUTER,2,13.4,Campus Point SMCA (No-Take),reference,OUT,SCSR,Mainland - SB,Campus Pt,34.391733,-119.5577,0
UCSB,SBTL_SWATH,2013,9,4,IV_REEF,E,INNER,1,5.65,Campus Point SMCA (No-Take),SMCA (No-Tak*,IN,SCSR,Mainland - SB,Campus Pt,34.40295,-119.864517,2012
UCSB,SBTL_SWATH,2013,9,4,IV_REEF,E,INNER,2,5.65,Campus Point SMCA (No-Take),SMCA (No-Tak*,IN,SCSR,Mainland - SB,Campus Pt,34.40295,-119.864517,2012
UCSB,SBTL_SWATH,2013,9,4,IV_REEF,E,MID,1,8.2,Campus Point SMCA (No-Take),SMCA (No-Tak*,IN,SCSR,Mainland - SB,Campus Pt,34.40295,-119.864517,2012
UCSB,SBTL_SWATH,2013,9,4,IV_REEF,E,MID,2,8.5,Campus Point SMCA (No-Take),SMCA (No-Tak*,IN,SCSR,Mainland - SB,Campus Pt,34.40295,-119.864517,2012
UCSB,SBTL_SWATH,2013,9,4,IV_REEF,E,OUTER,1,12.4,Campus Point SMCA (No-Take),SMCA (No-Tak*,IN,SCSR,Mainland - SB,Campus Pt,34.40295,-119.864517,2012
UCSB,SBTL_SWATH,2013,9,4,IV_REEF,E,OUTER,2,12.5,Campus Point SMCA (No-Take),SMCA (No-Tak*,IN,SCSR,Mainland - SB,Campus Pt,34.40295,-119.864517,2012
UCSB,SBTL_SWATH,2013,8,14,IV_REEF,W,INNER,1,5.35,Campus Point SMCA (No-Take),SMCA (No-Tak*,IN,SCSR,Mainland - SB,Campus Pt,34.404733,-119.876283,2012
UCSB,SBTL_SWATH,2013,8,14,IV_REEF,W,INNER,2,6.7,Campus Point SMCA (No-Take),SMCA (No-Tak*,IN,SCSR,Mainland - SB,Campus Pt,34.404733,-119.876283,2012
UCSB,SBTL_SWATH,2013,8,14,IV_REEF,W,MID,1,7.9,Campus Point SMCA (No-Take),SMCA (No-Tak*,IN,SCSR,Mainland - SB,Campus Pt,34.404733,-119.876283,2012
UCSB,SBTL_SWATH,2013,8,14,IV_REEF,W,MID,2,8.2,Campus Point SMCA (No-Take),SMCA (No-Tak*,IN,SCSR,Mainland - SB,Campus Pt,34.404733,-119.876283,2012
UCSB,SBTL_SWATH,2013,8,14,IV_REEF,W,OUTER,1,11.45,Campus Point SMCA (No-Take),SMCA (No-Tak*,IN,SCSR,Mainland - SB,Campus Pt,34.404733,-119.876283,2012
UCSB,SBTL_SWATH,2013,8,14,IV_REEF,W,OUTER,2,12.2,Campus Point SMCA (No-Take),SMCA (No-Tak*,IN,SCSR,Mainland - SB,Campus Pt,34.404733,-119.876283,2012
UCSB,SBTL_SWATH,2013,12,5,LEO_CARRILLO,CEN,INNER,1,8.2,Point Dume SMR,reference,OUT,SCSR,Mainland - Dume,Pt Dume,34.037617,-118.921983,0
UCSB,SBTL_SWATH,2013,12,5,LEO_CARRILLO,CEN,INNER,2,8.35,Point Dume SMR,reference,OUT,SCSR,Mainland - Dume,Pt Dume,34.037617,-118.921983,0
UCSB,SBTL_SWATH,2013,12,5,LEO_CARRILLO,CEN,MID,1,10.7,Point Dume SMR,reference,OUT,SCSR,Mainland - Dume,Pt Dume,34.037617,-118.921983,0
UCSB,SBTL_SWATH,2013,12,5,LEO_CARRILLO,CEN,MID,2,10.55,Point Dume SMR,reference,OUT,SCSR,Mainland - Dume,Pt Dume,34.037617,-118.921983,0
UCSB,SBTL_SWATH,2013,12,5,LEO_CARRILLO,CEN,OUTER,1,13.85,Point Dume SMR,reference,OUT,SCSR,Mainland - Dume,Pt Dume,34.037617,-118.921983,0
UCSB,SBTL_SWATH,2013,12,5,LEO_CARRILLO,CEN,OUTER,2,14.1,Point Dume SMR,reference,OUT,SCSR,Mainland - Dume,Pt Dume,34.037617,-118.921983,0
UCSB,SBTL_SWATH,2013,12,2,LITTLE_DUME,CEN,INNER,1,5.05,Point Dume SMR,SMR,IN,SCSR,Mainland - Dume,Pt Dume,34.004917,-118.789117,2012
UCSB,SBTL_SWATH,2013,12,2,LITTLE_DUME,CEN,INNER,2,5.5,Point Dume SMR,SMR,IN,SCSR,Mainland - Dume,Pt Dume,34.004917,-118.789117,2012
UCSB,SBTL_SWATH,2013,12,2,LITTLE_DUME,CEN,MID,1,8.5,Point Dume SMR,SMR,IN,SCSR,Mainland - Dume,Pt Dume,34.004917,-118.789117,2012
UCSB,SBTL_SWATH,2013,12,2,LITTLE_DUME,CEN,MID,2,8.2,Point Dume SMR,SMR,IN,SCSR,Mainland - Dume,Pt Dume,34.004917,-118.789117,2012
UCSB,SBTL_SWATH,2013,12,2,LITTLE_DUME,CEN,OUTER,1,12.2,Point Dume SMR,SMR,IN,SCSR,Mainland - Dume,Pt Dume,34.004917,-118.789117,2012
UCSB,SBTL_SWATH,2013,12,2,LITTLE_DUME,CEN,OUTER,2,11.8,Point Dume SMR,SMR,IN,SCSR,Mainland - Dume,Pt Dume,34.004917,-118.789117,2012
UCSB,SBTL_SWATH,2013,9,3,NAPLES,CEN,INNER,1,6.7,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.42185,-119.9515,2012
UCSB,SBTL_SWATH,2013,9,3,NAPLES,CEN,INNER,2,8.1,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.42185,-119.9515,2012
UCSB,SBTL_SWATH,2013,9,3,NAPLES,CEN,OUTER,1,14.3,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.42185,-119.9515,2012
UCSB,SBTL_SWATH,2013,9,3,NAPLES,CEN,OUTER,2,12.2,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.42185,-119.9515,2012
UCSB,SBTL_SWATH,2013,8,15,NAPLES,E,INNER,1,12.3,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.423333,-119.951017,2012
UCSB,SBTL_SWATH,2013,8,15,NAPLES,E,INNER,2,11.9,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.423333,-119.951017,2012
UCSB,SBTL_SWATH,2013,8,15,NAPLES,E,OUTER,1,13.25,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.423333,-119.951017,2012
UCSB,SBTL_SWATH,2013,8,15,NAPLES,E,OUTER,2,14.7,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.423333,-119.951017,2012
UCSB,SBTL_SWATH,2013,8,15,NAPLES,W,INNER,1,12.8,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.424633,-119.955317,2012
UCSB,SBTL_SWATH,2013,8,15,NAPLES,W,INNER,2,11.9,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.424633,-119.955317,2012
UCSB,SBTL_SWATH,2013,8,15,NAPLES,W,OUTER,1,14.15,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.424633,-119.955317,2012
UCSB,SBTL_SWATH,2013,8,15,NAPLES,W,OUTER,2,14.6,Naples SMCA,SMCA,IN,SCSR,Mainland - SB,Naples,34.424633,-119.955317,2012
UCSB,SBTL_SWATH,2013,10,14,POINT_DUME,CEN,INNER,1,4.6,Point Dume SMR,SMR,IN,SCSR,Mainland - Dume,Pt Dume,33.998533,-118.805633,2012
UCSB,SBTL_SWATH,2013,10,14,POINT_DUME,CEN,INNER,2,7.3,Point Dume SMR,SMR,IN,SCSR,Mainland - Dume,Pt Dume,33.998533,-118.805633,2012
UCSB,SBTL_SWATH,2013,10,14,POINT_DUME,CEN,MID,1,7.8,Point Dume SMR,SMR,IN,SCSR,Mainland - Dume,Pt Dume,33.998533,-118.805633,2012
UCSB,SBTL_SWATH,2013,10,14,POINT_DUME,CEN,MID,2,7.3,Point Dume SMR,SMR,IN,SCSR,Mainland - Dume,Pt Dume,33.998533,-118.805633,2012
UCSB,SBTL_SWATH,2013,10,14,POINT_DUME,CEN,OUTER,1,11,Point Dume SMR,SMR,IN,SCSR,Mainland - Dume,Pt Dume,33.998533,-118.805633,2012
UCSB,SBTL_SWATH,2013,10,14,POINT_DUME,CEN,OUTER,2,9.75,Point Dume SMR,SMR,IN,SCSR,Mainland - Dume,Pt Dume,33.998533,-118.805633,2012
UCSB,SBTL_SWATH,2013,9,19,SCI_CAVERN_POINT,E,INNER,1,5.1,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.054283,-119.566867,2003
UCSB,SBTL_SWATH,2013,9,19,SCI_CAVERN_POINT,E,INNER,2,4.6,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.054283,-119.566867,2003
UCSB,SBTL_SWATH,2013,9,19,SCI_CAVERN_POINT,E,MID,1,10.55,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.054283,-119.566867,2003
UCSB,SBTL_SWATH,2013,9,19,SCI_CAVERN_POINT,E,MID,2,10.1,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.054283,-119.566867,2003
UCSB,SBTL_SWATH,2013,9,19,SCI_CAVERN_POINT,E,OUTER,1,16.6,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.054283,-119.566867,2003
UCSB,SBTL_SWATH,2013,9,19,SCI_CAVERN_POINT,E,OUTER,2,17.1,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.054283,-119.566867,2003
UCSB,SBTL_SWATH,2013,9,16,SCI_CAVERN_POINT,W,INNER,1,5.7,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.05275,-119.5713,2003
UCSB,SBTL_SWATH,2013,9,16,SCI_CAVERN_POINT,W,INNER,2,6.1,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.05275,-119.5713,2003
UCSB,SBTL_SWATH,2013,9,16,SCI_CAVERN_POINT,W,MID,1,8.4,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.05275,-119.5713,2003
UCSB,SBTL_SWATH,2013,9,16,SCI_CAVERN_POINT,W,MID,2,8.95,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.05275,-119.5713,2003
UCSB,SBTL_SWATH,2013,9,16,SCI_CAVERN_POINT,W,OUTER,1,11.6,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.05275,-119.5713,2003
UCSB,SBTL_SWATH,2013,9,16,SCI_CAVERN_POINT,W,OUTER,2,12.2,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.05275,-119.5713,2003
UCSB,SBTL_SWATH,2013,9,12,SCI_COCHE_POINT,E,INNER,1,6.1,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.044933,-119.6014,0
UCSB,SBTL_SWATH,2013,9,12,SCI_COCHE_POINT,E,INNER,2,5.5,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.044933,-119.6014,0
UCSB,SBTL_SWATH,2013,10,22,SCI_COCHE_POINT,E,MID,1,11.75,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.044933,-119.6014,0
UCSB,SBTL_SWATH,2013,10,22,SCI_COCHE_POINT,E,MID,2,11.15,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.044933,-119.6014,0
UCSB,SBTL_SWATH,2013,9,12,SCI_COCHE_POINT,E,OUTER,1,18,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.044933,-119.6014,0
UCSB,SBTL_SWATH,2013,9,12,SCI_COCHE_POINT,E,OUTER,2,15.63333333,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.044933,-119.6014,0
UCSB,SBTL_SWATH,2013,9,12,SCI_COCHE_POINT,W,INNER,1,7.15,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.04265,-119.604,0
UCSB,SBTL_SWATH,2013,9,12,SCI_COCHE_POINT,W,INNER,2,6.9,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.04265,-119.604,0
UCSB,SBTL_SWATH,2013,9,18,SCI_COCHE_POINT,W,MID,1,10.7,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.04265,-119.604,0
UCSB,SBTL_SWATH,2013,9,18,SCI_COCHE_POINT,W,MID,2,9.3,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.04265,-119.604,0
UCSB,SBTL_SWATH,2013,9,18,SCI_COCHE_POINT,W,OUTER,1,18.45,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.04265,-119.604,0
UCSB,SBTL_SWATH,2013,9,18,SCI_COCHE_POINT,W,OUTER,2,19.2,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.04265,-119.604,0
UCSB,SBTL_SWATH,2013,8,12,SCI_LITTLE_SCORPION,E,INNER,1,5.2,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.0434,-119.535733,0
UCSB,SBTL_SWATH,2013,8,12,SCI_LITTLE_SCORPION,E,INNER,2,5.5,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.0434,-119.535733,0
UCSB,SBTL_SWATH,2013,8,12,SCI_LITTLE_SCORPION,E,MID,1,10.5,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.0434,-119.535733,0
UCSB,SBTL_SWATH,2013,8,12,SCI_LITTLE_SCORPION,E,MID,2,10.55,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.0434,-119.535733,0
UCSB,SBTL_SWATH,2013,7,2,SCI_LITTLE_SCORPION,E,OUTER,1,13.5,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.0434,-119.535733,0
UCSB,SBTL_SWATH,2013,7,2,SCI_LITTLE_SCORPION,E,OUTER,2,14,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.0434,-119.535733,0
UCSB,SBTL_SWATH,2013,9,17,SCI_LITTLE_SCORPION,W,INNER,1,7,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.04415,-119.54245,0
UCSB,SBTL_SWATH,2013,9,17,SCI_LITTLE_SCORPION,W,INNER,2,6.6,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.04415,-119.54245,0
UCSB,SBTL_SWATH,2013,9,17,SCI_LITTLE_SCORPION,W,MID,1,9.3,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.04415,-119.54245,0
UCSB,SBTL_SWATH,2013,9,17,SCI_LITTLE_SCORPION,W,MID,2,9.3,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.04415,-119.54245,0
UCSB,SBTL_SWATH,2013,9,17,SCI_LITTLE_SCORPION,W,OUTER,1,14.7,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.04415,-119.54245,0
UCSB,SBTL_SWATH,2013,9,17,SCI_LITTLE_SCORPION,W,OUTER,2,14.75,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.04415,-119.54245,0
UCSB,SBTL_SWATH,2013,9,17,SCI_POTATO_PASTURE,E,INNER,1,4.3,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.050983,-119.575883,2003
UCSB,SBTL_SWATH,2013,9,17,SCI_POTATO_PASTURE,E,INNER,2,5.3,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.050983,-119.575883,2003
UCSB,SBTL_SWATH,2013,9,17,SCI_POTATO_PASTURE,E,MID,1,7.45,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.050983,-119.575883,2003
UCSB,SBTL_SWATH,2013,9,17,SCI_POTATO_PASTURE,E,MID,2,7.75,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.050983,-119.575883,2003
UCSB,SBTL_SWATH,2013,9,17,SCI_POTATO_PASTURE,E,OUTER,1,11,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.050983,-119.575883,2003
UCSB,SBTL_SWATH,2013,9,17,SCI_POTATO_PASTURE,E,OUTER,2,12.35,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.050983,-119.575883,2003
UCSB,SBTL_SWATH,2013,9,16,SCI_POTATO_PASTURE,W,INNER,1,5,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.052167,-119.582117,2003
UCSB,SBTL_SWATH,2013,9,16,SCI_POTATO_PASTURE,W,INNER,2,5.65,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.052167,-119.582117,2003
UCSB,SBTL_SWATH,2013,9,16,SCI_POTATO_PASTURE,W,MID,1,9.15,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.052167,-119.582117,2003
UCSB,SBTL_SWATH,2013,9,16,SCI_POTATO_PASTURE,W,MID,2,7.6,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.052167,-119.582117,2003
UCSB,SBTL_SWATH,2013,9,16,SCI_POTATO_PASTURE,W,OUTER,1,12.65,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.052167,-119.582117,2003
UCSB,SBTL_SWATH,2013,9,16,SCI_POTATO_PASTURE,W,OUTER,2,15.86666667,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.052167,-119.582117,2003
UCSB,SBTL_SWATH,2013,8,13,SCI_SAN_PEDRO_POINT,E,INNER,1,4.7,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.038367,-119.5253,0
UCSB,SBTL_SWATH,2013,8,13,SCI_SAN_PEDRO_POINT,E,INNER,2,5.65,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.038367,-119.5253,0
UCSB,SBTL_SWATH,2013,8,13,SCI_SAN_PEDRO_POINT,E,MID,1,7.3,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.038367,-119.5253,0
UCSB,SBTL_SWATH,2013,8,13,SCI_SAN_PEDRO_POINT,E,MID,2,8.8,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.038367,-119.5253,0
UCSB,SBTL_SWATH,2013,8,13,SCI_SAN_PEDRO_POINT,E,OUTER,1,12.35,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.038367,-119.5253,0
UCSB,SBTL_SWATH,2013,8,13,SCI_SAN_PEDRO_POINT,E,OUTER,2,12.05,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.038367,-119.5253,0
UCSB,SBTL_SWATH,2013,9,19,SCI_SAN_PEDRO_POINT,W,INNER,1,8,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.04225,-119.5316,0
UCSB,SBTL_SWATH,2013,9,19,SCI_SAN_PEDRO_POINT,W,INNER,2,7.45,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.04225,-119.5316,0
UCSB,SBTL_SWATH,2013,9,19,SCI_SAN_PEDRO_POINT,W,MID,1,9.133333333,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.04225,-119.5316,0
UCSB,SBTL_SWATH,2013,9,19,SCI_SAN_PEDRO_POINT,W,MID,2,9.8,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.04225,-119.5316,0
UCSB,SBTL_SWATH,2013,9,18,SCI_SAN_PEDRO_POINT,W,OUTER,1,12.35,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.04225,-119.5316,0
UCSB,SBTL_SWATH,2013,9,18,SCI_SAN_PEDRO_POINT,W,OUTER,2,11,Scorpion SMR,reference,OUT,SCSR,NCI East,SCI,34.04225,-119.5316,0
UCSB,SBTL_SWATH,2013,10,22,SCI_SCORPION,E,INNER,1,5.65,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.048467,-119.546367,2003
UCSB,SBTL_SWATH,2013,10,22,SCI_SCORPION,E,INNER,2,5.5,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.048467,-119.546367,2003
UCSB,SBTL_SWATH,2013,10,22,SCI_SCORPION,E,MID,1,10.85,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.048467,-119.546367,2003
UCSB,SBTL_SWATH,2013,10,22,SCI_SCORPION,E,MID,2,11.5,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.048467,-119.546367,2003
UCSB,SBTL_SWATH,2013,9,18,SCI_SCORPION,E,OUTER,1,15.7,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.048467,-119.546367,2003
UCSB,SBTL_SWATH,2013,9,18,SCI_SCORPION,E,OUTER,2,15.9,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.048467,-119.546367,2003
UCSB,SBTL_SWATH,2013,8,12,SCI_SCORPION,W,INNER,1,4.9,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.0525,-119.55525,2003
UCSB,SBTL_SWATH,2013,8,12,SCI_SCORPION,W,INNER,2,5.35,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.0525,-119.55525,2003
UCSB,SBTL_SWATH,2013,8,12,SCI_SCORPION,W,MID,1,9.65,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.0525,-119.55525,2003
UCSB,SBTL_SWATH,2013,8,12,SCI_SCORPION,W,MID,2,8.5,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.0525,-119.55525,2003
UCSB,SBTL_SWATH,2013,8,12,SCI_SCORPION,W,OUTER,1,14.3,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.0525,-119.55525,2003
UCSB,SBTL_SWATH,2013,8,12,SCI_SCORPION,W,OUTER,2,13.1,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.0525,-119.55525,2003
UCSB,SBTL_SWATH,2013,8,13,SCI_SCORPION_ANCHORAGE,CEN,INNER,1,7,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.047983,-119.5514,2003
UCSB,SBTL_SWATH,2013,8,13,SCI_SCORPION_ANCHORAGE,CEN,INNER,2,6.25,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.047983,-119.5514,2003
UCSB,SBTL_SWATH,2013,8,13,SCI_SCORPION_ANCHORAGE,CEN,MID,1,8,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.047983,-119.5514,2003
UCSB,SBTL_SWATH,2013,8,13,SCI_SCORPION_ANCHORAGE,CEN,MID,2,10.1,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.047983,-119.5514,2003
UCSB,SBTL_SWATH,2013,9,18,SCI_SCORPION_ANCHORAGE,CEN,OUTER,1,12.05,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.047983,-119.5514,2003
UCSB,SBTL_SWATH,2013,9,18,SCI_SCORPION_ANCHORAGE,CEN,OUTER,2,11.15,Scorpion SMR,SMR,IN,SCSR,NCI East,SCI,34.047983,-119.5514,2003
UCSB,SBTL_SWATH,2013,12,30,SRI_CLUSTER_POINT,N,INNER,1,7.4,South Point SMR,reference,OUT,SCSR,NCI West,SRI,33.931667,-120.197417,0
UCSB,SBTL_SWATH,2013,12,30,SRI_CLUSTER_POINT,N,INNER,2,7.8,South Point SMR,reference,OUT,SCSR,NCI West,SRI,33.931667,-120.197417,0
UCSB,SBTL_SWATH,2013,12,30,SRI_CLUSTER_POINT,N,MID,1,11.2,South Point SMR,reference,OUT,SCSR,NCI West,SRI,33.931667,-120.197417,0
UCSB,SBTL_SWATH,2013,12,30,SRI_CLUSTER_POINT,N,MID,2,11.15,South Point SMR,reference,OUT,SCSR,NCI West,SRI,33.931667,-120.197417,0
UCSB,SBTL_SWATH,2013,12,30,SRI_SOUTH_POINT,W,INNER,1,5.1,South Point SMR,SMR,IN,SCSR,NCI West,SRI,33.894167,-120.124883,2003
UCSB,SBTL_SWATH,2013,12,30,SRI_SOUTH_POINT,W,INNER,2,5.8,South Point SMR,SMR,IN,SCSR,NCI West,SRI,33.894167,-120.124883,2003
UCSB,SBTL_SWATH,2013,12,30,SRI_SOUTH_POINT,W,MID,1,9.033333333,South Point SMR,SMR,IN,SCSR,NCI West,SRI,33.894167,-120.124883,2003
UCSB,SBTL_SWATH,2013,12,30,SRI_SOUTH_POINT,W,MID,2,8.8,South Point SMR,SMR,IN,SCSR,NCI West,SRI,33.894167,-120.124883,2003
UCSB,SBTL_SWATH,2013,12,30,SRI_SOUTH_POINT,W,OUTER,1,16.8,South Point SMR,SMR,IN,SCSR,NCI West,SRI,33.894167,-120.124883,2003
UCSB,SBTL_SWATH,2013,12,30,SRI_SOUTH_POINT,W,OUTER,2,15.33333333,South Point SMR,SMR,IN,SCSR,NCI West,SRI,33.894167,-120.124883,2003
UCSB,SBTL_SWATH,2014,8,20,ANACAPA_EAST_ISLE,CEN,INNER,1,5.05,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.017667,-119.363683,1978
UCSB,SBTL_SWATH,2014,8,20,ANACAPA_EAST_ISLE,CEN,INNER,2,4.6,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.017667,-119.363683,1978
UCSB,SBTL_SWATH,2014,8,20,ANACAPA_EAST_ISLE,CEN,OUTER,1,11.3,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.017667,-119.363683,1978
UCSB,SBTL_SWATH,2014,8,20,ANACAPA_EAST_ISLE,CEN,OUTER,2,12.05,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.017667,-119.363683,1978
UCSB,SBTL_SWATH,2014,8,20,ANACAPA_EAST_ISLE,E,INNER,1,5.35,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.017033,-119.361133,1978
UCSB,SBTL_SWATH,2014,8,20,ANACAPA_EAST_ISLE,E,INNER,2,4.9,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.017033,-119.361133,1978
UCSB,SBTL_SWATH,2014,8,20,ANACAPA_EAST_ISLE,E,OUTER,1,9.6,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.017033,-119.361133,1978
UCSB,SBTL_SWATH,2014,8,20,ANACAPA_EAST_ISLE,E,OUTER,2,11,Anacapa Island SMR,SMR,IN,SCSR,NCI East,ANA,34.017033,-119.361133,1978
